promotion_id,game_id,promotion_flag,promotion_type,promotion_cost,expected_promotion_lift_pct,sponsor_category,sponsor_value_estimate
535,535,True,Corporate Partner Night,5283.75,2.24,Tech,58800.4
536,536,True,Family Night,8344.82,6.23,Beverage,55807.49
537,537,False,,0.0,0.0,,0.0
538,538,False,,0.0,0.0,,0.0
539,539,True,Premium Experience,29469.52,3.02,Retail,50872.79
540,540,True,Merchandise Giveaway,18855.46,9.77,Beverage,7357.45
541,541,True,Community Night,10109.8,5.82,Healthcare,69461.73
542,542,True,Merchandise Giveaway,24149.41,8.24,Healthcare,13009.28
543,543,False,,0.0,0.0,,0.0
544,544,True,Corporate Partner Night,5710.8,2.33,Beverage,35238.24
545,545,True,Community Night,9720.61,5.32,Healthcare,45022.48
546,546,True,Merchandise Giveaway,21356.52,9.81,Beverage,62436.61
547,547,True,Premium Experience,32952.35,4.6,Retail,62036.88
548,548,False,,0.0,0.0,,0.0
549,549,False,,0.0,0.0,,0.0
550,550,True,Corporate Partner Night,5717.64,2.72,Financial,44260.7
551,551,True,Merchandise Giveaway,20405.53,9.83,Retail,25426.69
552,552,False,,0.0,0.0,,0.0
553,553,False,,0.0,0.0,,0.0
554,554,False,,0.0,0.0,,0.0
555,555,True,Family Night,8293.72,6.36,Auto,38534.68
556,556,True,Premium Experience,25780.01,4.89,Healthcare,30658.24
557,557,True,Premium Experience,28696.67,4.37,Healthcare,51924.92
558,558,False,,0.0,0.0,,0.0
559,559,False,,0.0,0.0,,0.0
560,560,True,Merchandise Giveaway,23708.98,8.12,Retail,65921.31
561,561,False,,0.0,0.0,,0.0
562,562,False,,0.0,0.0,,0.0
563,563,False,,0.0,0.0,,0.0
564,564,False,,0.0,0.0,,0.0
565,565,False,,0.0,0.0,,0.0
566,566,True,Student Discount,2989.61,3.0,Tech,23148.64
567,567,True,Food Voucher,10680.24,5.74,Tech,72168.65
568,568,True,Student Discount,3619.95,4.0,Auto,39234.45
569,569,False,,0.0,0.0,,0.0
570,570,True,Family Night,8126.91,5.54,Beverage,56985.77
571,571,False,,0.0,0.0,,0.0
572,572,True,Student Discount,3255.69,3.39,Auto,65219.11
573,573,False,,0.0,0.0,,0.0
574,574,False,,0.0,0.0,,0.0
575,575,True,Theme Night,15951.79,6.64,Beverage,65629.88
576,576,False,,0.0,0.0,,0.0
577,577,True,Food Voucher,12337.53,4.23,Tech,58255.94
578,578,False,,0.0,0.0,,0.0
579,579,True,Family Night,9005.84,5.08,Beverage,29410.96
580,580,True,Student Discount,3586.44,4.43,Tech,13982.54
581,581,False,,0.0,0.0,,0.0
582,582,True,Corporate Partner Night,4717.91,2.91,Retail,26704.38
583,583,False,,0.0,0.0,,0.0
584,584,True,Corporate Partner Night,5069.95,2.77,Financial,48547.81
585,585,False,,0.0,0.0,,0.0
586,586,True,Student Discount,3587.74,3.13,Auto,70979.0
587,587,False,,0.0,0.0,,0.0
588,588,False,,0.0,0.0,,0.0
589,589,True,Theme Night,19144.97,6.95,Healthcare,6283.95
590,590,False,,0.0,0.0,,0.0
591,591,False,,0.0,0.0,,0.0
592,592,True,Community Night,7945.63,5.21,Tech,17833.69
593,593,False,,0.0,0.0,,0.0
594,594,True,Family Night,7372.29,6.0,Auto,60921.67
595,595,True,Theme Night,16488.86,6.25,Tech,15432.97
596,596,False,,0.0,0.0,,0.0
597,597,True,Student Discount,3392.85,4.58,Auto,34324.95
598,598,False,,0.0,0.0,,0.0
599,599,False,,0.0,0.0,,0.0
600,600,False,,0.0,0.0,,0.0
601,601,False,,0.0,0.0,,0.0
602,602,False,,0.0,0.0,,0.0
603,603,True,Food Voucher,13044.87,4.35,Auto,60548.71
604,604,False,,0.0,0.0,,0.0
605,605,True,Student Discount,3818.73,3.59,Beverage,50079.75
606,606,True,Merchandise Giveaway,22727.59,8.74,Beverage,66579.36
607,607,True,Theme Night,19095.56,7.22,Tech,52649.65
608,608,True,Merchandise Giveaway,22360.75,9.58,Auto,13523.53
609,609,True,Student Discount,3384.36,3.26,Healthcare,10684.32
610,610,True,Community Night,7739.49,5.62,Beverage,70448.85
611,611,True,Premium Experience,28455.32,4.64,Financial,70047.6
612,612,True,Family Night,7540.69,5.77,Beverage,5210.56
613,613,False,,0.0,0.0,,0.0
614,614,False,,0.0,0.0,,0.0
615,615,False,,0.0,0.0,,0.0
616,616,True,Premium Experience,25848.92,4.34,Financial,64595.91
617,617,True,Community Night,8584.76,4.79,Financial,62694.47
618,618,True,Family Night,8077.44,6.68,Tech,26410.46
619,619,True,Corporate Partner Night,5195.87,3.09,Beverage,46459.84
620,620,True,Theme Night,18359.06,6.16,Beverage,70074.83
621,621,False,,0.0,0.0,,0.0
622,622,True,Premium Experience,30805.07,3.64,Retail,52628.03
623,623,True,Community Night,8282.26,4.69,Financial,10971.44
624,624,False,,0.0,0.0,,0.0
625,625,True,Merchandise Giveaway,23010.03,9.36,Retail,61443.99
626,626,True,Premium Experience,33598.06,3.25,Tech,8896.62
627,627,False,,0.0,0.0,,0.0
628,628,False,,0.0,0.0,,0.0
629,629,True,Merchandise Giveaway,21019.06,8.05,Healthcare,72133.3
630,630,False,,0.0,0.0,,0.0
631,631,True,Merchandise Giveaway,23189.79,9.19,Tech,13900.1
632,632,False,,0.0,0.0,,0.0
633,633,False,,0.0,0.0,,0.0
634,634,True,Corporate Partner Night,5686.22,2.4,Retail,63033.07
635,635,False,,0.0,0.0,,0.0
636,636,True,Corporate Partner Night,4281.42,3.38,Auto,62174.28
637,637,True,Corporate Partner Night,4428.15,2.16,Auto,69446.54
638,638,False,,0.0,0.0,,0.0
639,639,True,Food Voucher,13337.9,5.79,Tech,30691.88
640,640,True,Community Night,7812.46,5.56,Auto,22477.76
641,641,True,Food Voucher,12843.69,5.91,Financial,42858.35
642,642,False,,0.0,0.0,,0.0
643,643,False,,0.0,0.0,,0.0
644,644,False,,0.0,0.0,,0.0
645,645,True,Community Night,8652.39,4.57,Financial,54064.34
646,646,True,Family Night,7157.17,5.56,Retail,48869.34
647,647,True,Community Night,9186.58,4.52,Tech,42422.12
648,648,False,,0.0,0.0,,0.0
649,649,True,Premium Experience,26369.33,3.12,Retail,33342.74
650,650,False,,0.0,0.0,,0.0
651,651,True,Community Night,10095.57,5.53,Retail,56590.4
652,652,False,,0.0,0.0,,0.0
653,653,False,,0.0,0.0,,0.0
654,654,True,Premium Experience,28574.37,3.85,Tech,30534.13
655,655,False,,0.0,0.0,,0.0
656,656,False,,0.0,0.0,,0.0
657,657,True,Student Discount,3441.31,3.2,Retail,8470.97
658,658,True,Family Night,7663.53,6.96,Financial,21883.98
659,659,False,,0.0,0.0,,0.0
660,660,False,,0.0,0.0,,0.0
661,661,True,Food Voucher,11223.25,4.89,Healthcare,38665.07
662,662,False,,0.0,0.0,,0.0
663,663,True,Family Night,7533.0,6.92,Tech,49422.91
664,664,True,Theme Night,16886.61,7.85,Retail,5943.97
665,665,True,Premium Experience,31691.87,4.6,Financial,49106.31
666,666,True,Student Discount,3493.68,3.72,Healthcare,34368.21
667,667,True,Premium Experience,31178.56,3.42,Tech,68118.06
668,668,False,,0.0,0.0,,0.0
669,669,True,Student Discount,3359.25,3.84,Retail,62139.51
670,670,False,,0.0,0.0,,0.0
671,671,False,,0.0,0.0,,0.0
672,672,True,Family Night,8749.8,5.19,Retail,65978.83
673,673,True,Food Voucher,12920.05,5.47,Auto,69461.36
674,674,False,,0.0,0.0,,0.0
675,675,False,,0.0,0.0,,0.0
676,676,True,Student Discount,3636.99,4.79,Retail,38258.1
677,677,False,,0.0,0.0,,0.0
678,678,True,Theme Night,20449.98,6.82,Retail,63349.15
679,679,False,,0.0,0.0,,0.0
680,680,False,,0.0,0.0,,0.0
681,681,True,Corporate Partner Night,4812.81,3.48,Healthcare,21321.52
682,682,True,Premium Experience,25993.22,4.69,Financial,20716.4
683,683,True,Family Night,8006.47,5.54,Beverage,44585.1
684,684,False,,0.0,0.0,,0.0
685,685,True,Student Discount,3090.21,4.49,Retail,71750.77
686,686,True,Corporate Partner Night,5404.35,3.87,Financial,22271.02
687,687,False,,0.0,0.0,,0.0
688,688,False,,0.0,0.0,,0.0
689,689,True,Student Discount,3677.76,3.3,Tech,42167.08
690,690,True,Premium Experience,30311.97,4.68,Tech,60839.22
691,691,True,Theme Night,16937.9,6.78,Tech,10461.72
692,692,True,Theme Night,20548.5,6.98,Auto,13957.49
693,693,True,Family Night,8909.07,5.88,Beverage,66625.79
694,694,True,Food Voucher,12625.82,4.1,Tech,52711.61
695,695,False,,0.0,0.0,,0.0
696,696,True,Student Discount,3996.91,3.22,Retail,58261.63
697,697,False,,0.0,0.0,,0.0
698,698,False,,0.0,0.0,,0.0
699,699,True,Merchandise Giveaway,20987.77,9.71,Financial,58278.43
700,700,False,,0.0,0.0,,0.0
701,701,False,,0.0,0.0,,0.0
702,702,False,,0.0,0.0,,0.0
703,703,False,,0.0,0.0,,0.0
704,704,False,,0.0,0.0,,0.0
705,705,False,,0.0,0.0,,0.0
706,706,True,Premium Experience,32843.52,4.39,Tech,24108.87
707,707,True,Theme Night,16088.15,6.27,Financial,62218.81
708,708,False,,0.0,0.0,,0.0
709,709,False,,0.0,0.0,,0.0
710,710,True,Food Voucher,11310.72,5.81,Tech,25971.01
711,711,False,,0.0,0.0,,0.0
712,712,True,Corporate Partner Night,4679.89,2.65,Auto,5659.03
713,713,True,Corporate Partner Night,5066.91,2.8,Financial,73632.99
714,714,True,Theme Night,19671.22,6.11,Beverage,63606.08
715,715,True,Premium Experience,34296.29,3.99,Beverage,64836.91
716,716,True,Student Discount,3355.48,3.74,Healthcare,60541.87
717,717,True,Corporate Partner Night,4648.34,3.11,Healthcare,20064.82
718,718,True,Premium Experience,32176.28,4.89,Tech,22019.06
719,719,True,Student Discount,3611.34,3.73,Healthcare,11787.84
720,720,False,,0.0,0.0,,0.0
721,721,False,,0.0,0.0,,0.0
722,722,True,Merchandise Giveaway,20985.37,9.44,Healthcare,61833.61
723,723,True,Corporate Partner Night,4586.99,3.46,Healthcare,29440.7
724,724,False,,0.0,0.0,,0.0
725,725,False,,0.0,0.0,,0.0
726,726,True,Corporate Partner Night,4388.27,2.93,Financial,23585.89
727,727,False,,0.0,0.0,,0.0
728,728,False,,0.0,0.0,,0.0
729,729,False,,0.0,0.0,,0.0
730,730,True,Merchandise Giveaway,23820.33,9.26,Auto,22389.46
731,731,False,,0.0,0.0,,0.0
732,732,True,Community Night,10176.06,5.38,Tech,12992.78
733,733,False,,0.0,0.0,,0.0
734,734,True,Theme Night,15524.0,7.23,Financial,56933.27
735,735,True,Premium Experience,29976.54,4.99,Tech,61863.25
736,736,False,,0.0,0.0,,0.0
737,737,True,Corporate Partner Night,5391.53,2.56,Retail,23856.88
738,738,True,Community Night,10270.69,4.39,Financial,15736.49
739,739,True,Family Night,8576.79,6.17,Tech,19579.33
740,740,False,,0.0,0.0,,0.0
741,741,True,Student Discount,3546.59,4.2,Healthcare,10126.6
742,742,False,,0.0,0.0,,0.0
743,743,False,,0.0,0.0,,0.0
744,744,True,Food Voucher,13701.95,4.96,Financial,51306.84
745,745,True,Food Voucher,13754.01,5.93,Healthcare,73890.6
746,746,False,,0.0,0.0,,0.0
747,747,True,Food Voucher,12896.66,5.42,Auto,31779.63
748,748,True,Corporate Partner Night,5711.81,2.85,Auto,8886.05
749,749,False,,0.0,0.0,,0.0
750,750,False,,0.0,0.0,,0.0
751,751,False,,0.0,0.0,,0.0
752,752,True,Student Discount,3229.74,4.86,Auto,33209.92
753,753,False,,0.0,0.0,,0.0
754,754,True,Student Discount,3033.19,3.8,Auto,65069.35
755,755,False,,0.0,0.0,,0.0
756,756,False,,0.0,0.0,,0.0
757,757,True,Theme Night,18313.67,7.79,Financial,47856.0
758,758,True,Student Discount,3446.21,3.52,Auto,10605.1
759,759,False,,0.0,0.0,,0.0
760,760,False,,0.0,0.0,,0.0
761,761,False,,0.0,0.0,,0.0
762,762,True,Theme Night,19737.63,6.09,Beverage,31065.65
763,763,True,Student Discount,3137.61,4.64,Auto,34827.77
764,764,True,Student Discount,3946.58,3.81,Beverage,31693.4
765,765,True,Corporate Partner Night,4729.83,2.33,Tech,57700.91
766,766,False,,0.0,0.0,,0.0
767,767,True,Family Night,8200.65,5.33,Retail,49273.97
768,768,True,Premium Experience,34229.37,3.23,Beverage,33944.76
769,769,False,,0.0,0.0,,0.0
770,770,False,,0.0,0.0,,0.0
771,771,True,Merchandise Giveaway,24932.91,9.36,Beverage,36847.43
772,772,False,,0.0,0.0,,0.0
773,773,False,,0.0,0.0,,0.0
774,774,False,,0.0,0.0,,0.0
775,775,True,Student Discount,3708.0,3.91,Retail,21464.83
776,776,False,,0.0,0.0,,0.0
777,777,False,,0.0,0.0,,0.0
778,778,True,Corporate Partner Night,4749.17,3.61,Financial,12972.14
779,779,True,Premium Experience,29108.71,4.66,Tech,59546.91
780,780,False,,0.0,0.0,,0.0
781,781,True,Merchandise Giveaway,19369.55,9.65,Tech,74061.76
782,782,False,,0.0,0.0,,0.0
783,783,True,Merchandise Giveaway,21119.62,9.38,Retail,6324.13
784,784,False,,0.0,0.0,,0.0
785,785,True,Merchandise Giveaway,19921.41,9.79,Beverage,9441.56
786,786,False,,0.0,0.0,,0.0
787,787,False,,0.0,0.0,,0.0
788,788,False,,0.0,0.0,,0.0
789,789,False,,0.0,0.0,,0.0
790,790,True,Corporate Partner Night,4489.14,2.67,Healthcare,72092.37
791,791,False,,0.0,0.0,,0.0
792,792,False,,0.0,0.0,,0.0
793,793,False,,0.0,0.0,,0.0
794,794,True,Community Night,9407.62,5.55,Auto,56380.68
795,795,True,Community Night,9962.22,4.81,Financial,17440.69
796,796,False,,0.0,0.0,,0.0
797,797,False,,0.0,0.0,,0.0
798,798,True,Theme Night,19422.7,7.71,Retail,61174.77
799,799,True,Community Night,7935.57,5.35,Tech,9175.09
800,800,True,Merchandise Giveaway,24752.58,9.25,Retail,37194.89
801,801,False,,0.0,0.0,,0.0
802,802,True,Merchandise Giveaway,19356.02,9.43,Retail,43745.72
803,803,True,Student Discount,3740.14,4.2,Beverage,70018.94
804,804,True,Family Night,7241.34,5.41,Retail,71428.49
805,805,True,Student Discount,3123.42,4.42,Financial,59616.84
806,806,False,,0.0,0.0,,0.0
807,807,True,Corporate Partner Night,5124.36,2.67,Retail,25911.54
808,808,True,Merchandise Giveaway,22325.27,9.25,Auto,37935.35
809,809,True,Corporate Partner Night,5336.19,2.36,Auto,50456.12
810,810,False,,0.0,0.0,,0.0
811,811,False,,0.0,0.0,,0.0
812,812,True,Family Night,8448.78,6.43,Financial,5572.76
813,813,False,,0.0,0.0,,0.0
814,814,True,Food Voucher,13670.1,5.13,Financial,54011.16
815,815,False,,0.0,0.0,,0.0
816,816,True,Family Night,7858.87,6.76,Financial,7738.42
817,817,True,Theme Night,16258.24,7.23,Auto,9897.35
818,818,True,Theme Night,19650.47,6.08,Financial,30535.95
819,819,False,,0.0,0.0,,0.0
820,820,True,Merchandise Giveaway,24480.89,8.13,Retail,53454.73
821,821,True,Family Night,7982.12,6.76,Healthcare,59114.06
822,822,False,,0.0,0.0,,0.0
823,823,True,Food Voucher,13597.79,5.99,Healthcare,71595.15
824,824,False,,0.0,0.0,,0.0
825,825,False,,0.0,0.0,,0.0
826,826,True,Family Night,7587.6,6.53,Retail,48917.42
827,827,True,Corporate Partner Night,5517.31,2.34,Retail,13522.25
828,828,False,,0.0,0.0,,0.0
829,829,False,,0.0,0.0,,0.0
830,830,True,Food Voucher,11532.33,4.52,Healthcare,58444.41
831,831,False,,0.0,0.0,,0.0
832,832,True,Community Night,9886.76,5.24,Tech,73950.23
833,833,False,,0.0,0.0,,0.0
834,834,True,Theme Night,19843.2,6.1,Healthcare,22660.71
835,835,False,,0.0,0.0,,0.0
836,836,True,Corporate Partner Night,5637.96,3.48,Auto,13148.8
837,837,True,Corporate Partner Night,5606.07,3.52,Healthcare,61138.0
838,838,True,Theme Night,19400.75,7.27,Beverage,14903.78
839,839,False,,0.0,0.0,,0.0
840,840,False,,0.0,0.0,,0.0
841,841,True,Premium Experience,34182.23,4.84,Tech,31786.77
842,842,False,,0.0,0.0,,0.0
843,843,True,Family Night,7069.78,6.85,Healthcare,68050.32
844,844,True,Student Discount,3372.28,3.31,Tech,8151.61
845,845,False,,0.0,0.0,,0.0
846,846,False,,0.0,0.0,,0.0
847,847,False,,0.0,0.0,,0.0
848,848,True,Community Night,7865.27,5.2,Auto,21387.17
849,849,False,,0.0,0.0,,0.0
850,850,False,,0.0,0.0,,0.0
851,851,False,,0.0,0.0,,0.0
852,852,False,,0.0,0.0,,0.0
853,853,True,Merchandise Giveaway,20448.29,8.52,Auto,33949.16
854,854,True,Family Night,8064.04,6.11,Auto,16313.83
855,855,False,,0.0,0.0,,0.0
856,856,True,Theme Night,18578.08,6.12,Retail,18482.83
857,857,True,Corporate Partner Night,5157.55,2.62,Financial,29473.0
858,858,False,,0.0,0.0,,0.0
859,859,True,Community Night,9934.63,5.52,Retail,64046.9
860,860,True,Corporate Partner Night,4277.96,2.25,Beverage,62648.32
861,861,True,Premium Experience,27724.05,4.66,Healthcare,61200.57
862,862,False,,0.0,0.0,,0.0
863,863,False,,0.0,0.0,,0.0
864,864,True,Family Night,9052.37,5.63,Auto,25015.07
865,865,True,Corporate Partner Night,5060.48,3.94,Retail,48216.56
866,866,True,Merchandise Giveaway,19725.95,8.9,Tech,36001.29
867,867,False,,0.0,0.0,,0.0
868,868,False,,0.0,0.0,,0.0
869,869,True,Premium Experience,26438.39,3.29,Tech,56279.95
870,870,False,,0.0,0.0,,0.0
871,871,False,,0.0,0.0,,0.0
872,872,True,Theme Night,20375.11,6.38,Healthcare,16952.73
873,873,False,,0.0,0.0,,0.0
874,874,False,,0.0,0.0,,0.0
875,875,True,Premium Experience,31142.12,3.53,Retail,11539.38
876,876,False,,0.0,0.0,,0.0
877,877,False,,0.0,0.0,,0.0
878,878,False,,0.0,0.0,,0.0
879,879,False,,0.0,0.0,,0.0
880,880,False,,0.0,0.0,,0.0
881,881,False,,0.0,0.0,,0.0
882,882,True,Corporate Partner Night,4383.27,3.2,Auto,50066.09
883,883,True,Merchandise Giveaway,22175.23,9.5,Retail,36116.06
884,884,False,,0.0,0.0,,0.0
885,885,False,,0.0,0.0,,0.0
886,886,True,Food Voucher,12451.2,4.26,Beverage,67123.96
887,887,False,,0.0,0.0,,0.0
888,888,False,,0.0,0.0,,0.0
889,889,True,Food Voucher,11417.03,5.7,Healthcare,26621.8
890,890,True,Theme Night,17466.28,7.25,Financial,63215.42
891,891,False,,0.0,0.0,,0.0
892,892,True,Merchandise Giveaway,24688.86,8.34,Auto,25003.18
893,893,False,,0.0,0.0,,0.0
894,894,True,Corporate Partner Night,4412.67,3.35,Beverage,55429.0
895,895,True,Premium Experience,26904.31,3.04,Tech,11987.81
896,896,True,Student Discount,3222.81,3.27,Retail,60677.08
897,897,True,Merchandise Giveaway,20154.46,8.28,Financial,10593.38
898,898,False,,0.0,0.0,,0.0
899,899,False,,0.0,0.0,,0.0
900,900,True,Premium Experience,30455.96,3.31,Beverage,9796.22
901,901,True,Corporate Partner Night,4978.44,2.16,Retail,26304.97
902,902,True,Premium Experience,28537.83,4.0,Financial,70972.9
903,903,False,,0.0,0.0,,0.0
904,904,True,Food Voucher,12421.59,5.36,Auto,30347.15
905,905,False,,0.0,0.0,,0.0
906,906,True,Corporate Partner Night,4961.37,2.1,Beverage,16795.09
907,907,True,Family Night,6915.05,5.27,Healthcare,37570.57
908,908,False,,0.0,0.0,,0.0
909,909,True,Merchandise Giveaway,18839.8,8.75,Financial,69364.38
910,910,True,Student Discount,3702.36,4.47,Healthcare,47586.92
911,911,True,Premium Experience,28672.59,3.58,Retail,64021.18
912,912,False,,0.0,0.0,,0.0
913,913,False,,0.0,0.0,,0.0
914,914,False,,0.0,0.0,,0.0
915,915,False,,0.0,0.0,,0.0
916,916,False,,0.0,0.0,,0.0
917,917,False,,0.0,0.0,,0.0
918,918,True,Student Discount,3284.19,3.27,Auto,7987.8
919,919,True,Premium Experience,25845.57,4.13,Tech,67677.08
920,920,False,,0.0,0.0,,0.0
921,921,True,Family Night,8876.24,6.76,Tech,36635.0
922,922,True,Student Discount,3973.1,4.92,Auto,74695.69
923,923,True,Student Discount,3029.29,3.03,Retail,52163.68
924,924,True,Premium Experience,25612.07,3.17,Healthcare,19605.94
925,925,False,,0.0,0.0,,0.0
926,926,False,,0.0,0.0,,0.0
927,927,True,Merchandise Giveaway,25142.0,9.81,Retail,42952.2
928,928,False,,0.0,0.0,,0.0
929,929,True,Food Voucher,11860.28,5.59,Tech,57152.32
930,930,True,Community Night,9794.54,5.95,Beverage,11850.89
931,931,False,,0.0,0.0,,0.0
932,932,True,Community Night,8006.48,5.7,Auto,23521.35
933,933,False,,0.0,0.0,,0.0
934,934,True,Corporate Partner Night,5013.44,3.17,Healthcare,45570.45
935,935,True,Student Discount,3224.05,3.08,Beverage,20442.23
936,936,True,Theme Night,15864.57,6.83,Tech,58869.33
937,937,False,,0.0,0.0,,0.0
938,938,True,Merchandise Giveaway,22451.48,9.82,Financial,46920.79
939,939,False,,0.0,0.0,,0.0
940,940,True,Food Voucher,10237.8,5.86,Beverage,36621.29
941,941,False,,0.0,0.0,,0.0
942,942,False,,0.0,0.0,,0.0
943,943,False,,0.0,0.0,,0.0
944,944,False,,0.0,0.0,,0.0
945,945,True,Corporate Partner Night,5465.27,2.19,Financial,51323.26
946,946,True,Food Voucher,13152.07,5.02,Retail,31646.69
947,947,False,,0.0,0.0,,0.0
948,948,False,,0.0,0.0,,0.0
949,949,True,Student Discount,3962.42,4.47,Tech,68391.79
950,950,False,,0.0,0.0,,0.0
951,951,False,,0.0,0.0,,0.0
952,952,True,Student Discount,3669.46,3.87,Tech,46138.88
953,953,False,,0.0,0.0,,0.0
954,954,True,Student Discount,3697.62,4.8,Financial,52310.69
955,955,False,,0.0,0.0,,0.0
956,956,True,Corporate Partner Night,4838.74,2.19,Tech,54127.1
957,957,True,Community Night,8875.46,5.97,Financial,26480.54
958,958,False,,0.0,0.0,,0.0
959,959,True,Community Night,8775.18,4.8,Beverage,48844.96
960,960,True,Family Night,6856.22,6.74,Financial,32828.1
961,961,False,,0.0,0.0,,0.0
962,962,True,Premium Experience,33630.22,4.79,Tech,26576.77
963,963,True,Theme Night,16624.33,7.93,Healthcare,7426.7
964,964,True,Corporate Partner Night,5530.97,2.94,Beverage,20963.64
965,965,True,Merchandise Giveaway,19410.62,9.89,Beverage,53725.33
966,966,False,,0.0,0.0,,0.0
967,967,False,,0.0,0.0,,0.0
968,968,False,,0.0,0.0,,0.0
969,969,False,,0.0,0.0,,0.0
970,970,True,Corporate Partner Night,5411.02,2.98,Auto,69882.47
971,971,False,,0.0,0.0,,0.0
972,972,True,Theme Night,18311.2,7.88,Retail,56046.37
973,973,False,,0.0,0.0,,0.0
974,974,False,,0.0,0.0,,0.0
975,975,True,Student Discount,3576.45,3.14,Tech,41319.88
976,976,False,,0.0,0.0,,0.0
977,977,False,,0.0,0.0,,0.0
978,978,True,Merchandise Giveaway,21824.15,9.94,Healthcare,70042.8
979,979,False,,0.0,0.0,,0.0
980,980,True,Theme Night,17538.65,7.37,Beverage,8681.27
981,981,True,Family Night,8382.13,5.17,Auto,19126.81
982,982,False,,0.0,0.0,,0.0
983,983,False,,0.0,0.0,,0.0
984,984,False,,0.0,0.0,,0.0
985,985,False,,0.0,0.0,,0.0
986,986,True,Premium Experience,32676.14,4.54,Financial,61742.4
987,987,True,Community Night,9555.14,4.64,Tech,73438.03
988,988,True,Merchandise Giveaway,24156.83,9.49,Tech,40110.39
989,989,True,Premium Experience,29421.41,4.18,Tech,60998.6
990,990,True,Food Voucher,10393.8,5.47,Auto,19640.81
991,991,True,Student Discount,3313.0,4.26,Financial,35182.19
992,992,True,Premium Experience,26594.52,3.77,Retail,42114.68
993,993,False,,0.0,0.0,,0.0
994,994,False,,0.0,0.0,,0.0
995,995,True,Student Discount,3560.64,3.24,Financial,38725.1
996,996,True,Corporate Partner Night,5630.47,3.9,Tech,27337.87
997,997,True,Corporate Partner Night,5100.78,3.16,Retail,62054.76
998,998,True,Corporate Partner Night,5527.23,2.98,Healthcare,56506.58
999,999,False,,0.0,0.0,,0.0
1000,1000,True,Food Voucher,11299.33,4.47,Retail,55457.5
1001,1001,False,,0.0,0.0,,0.0
1002,1002,False,,0.0,0.0,,0.0
1003,1003,True,Family Night,7451.58,6.89,Beverage,18785.07
1004,1004,True,Community Night,7861.11,5.17,Beverage,11841.65
1005,1005,False,,0.0,0.0,,0.0
1006,1006,True,Premium Experience,29890.36,3.38,Retail,29196.11
1007,1007,True,Merchandise Giveaway,21347.96,9.64,Tech,48855.78
1008,1008,True,Corporate Partner Night,5334.87,2.48,Healthcare,11414.37
1009,1009,False,,0.0,0.0,,0.0
1010,1010,True,Theme Night,15439.09,7.58,Tech,39405.77
1011,1011,True,Food Voucher,12306.92,5.93,Retail,24685.28
