game_id,arena_capacity,actual_attendance,capacity_pct,expected_attendance_baseline,attendance_variance,attendance_tier
654,19600,19600,100.0,19289,311,Sellout
655,19600,18446,94.11,19109,-663,High
656,19600,18894,96.4,18960,-66,Sellout
657,17341,15621,90.08,15877,-256,High
658,17341,16113,92.92,16141,-28,High
659,17341,14967,86.31,15876,-909,Medium
660,17341,16384,94.48,15755,629,High
661,17341,15280,88.11,15554,-274,High
662,17341,16160,93.19,15706,454,High
663,17341,15518,89.49,15937,-419,High
664,17341,17341,100.0,17341,0,Sellout
665,17341,17341,100.0,17068,273,Sellout
666,17341,15329,88.4,16766,-1437,High
667,17341,16099,92.84,15414,685,High
668,17341,16876,97.32,15857,1019,Sellout
669,17341,16422,94.7,15416,1006,High
670,17341,14986,86.42,15473,-487,Medium
671,17341,14960,86.27,14751,209,Medium
672,17341,16299,93.99,16609,-310,High
673,17341,14968,86.32,15999,-1031,Medium
674,17341,16371,94.41,16309,62,High
675,17341,15028,86.66,16038,-1010,Medium
676,17341,16887,97.38,16471,416,Sellout
677,17341,15419,88.92,14851,568,High
678,17341,16555,95.47,15659,896,Sellout
679,17341,15422,88.93,15066,356,High
680,17341,16315,94.08,16602,-287,High
681,17341,15356,88.55,15487,-131,High
682,17341,17341,100.0,17341,0,Sellout
683,17341,17119,98.72,16104,1015,Sellout
684,17341,16765,96.68,15743,1022,Sellout
685,17341,16467,94.96,16526,-59,High
686,17341,17108,98.66,16426,682,Sellout
687,17341,16681,96.19,17038,-357,Sellout
688,17341,16994,98.0,16692,302,Sellout
689,17341,16020,92.38,16263,-243,High
690,17341,16599,95.72,16429,170,Sellout
691,17341,17117,98.71,17341,-224,Sellout
692,17341,14875,85.78,15860,-985,Medium
693,17341,15378,88.68,16243,-865,High
694,17341,17253,99.49,16849,404,Sellout
695,17341,14521,83.74,15294,-773,Medium
696,17341,16255,93.74,16492,-237,High
697,17341,15223,87.79,14606,617,Medium
698,18978,17791,93.75,16940,851,High
699,18978,17957,94.62,18700,-743,High
700,18978,14816,78.07,16638,-1822,Medium
701,18978,15957,84.08,16567,-610,Medium
702,18978,16486,86.87,16333,153,Medium
703,18978,16929,89.2,16419,510,High
704,18978,16761,88.32,17657,-896,High
705,18978,15046,79.28,16387,-1341,Medium
706,18978,17847,94.04,18536,-689,High
707,18978,16364,86.23,16759,-395,Medium
708,18978,18227,96.04,16642,1585,Sellout
709,18978,16688,87.93,16605,83,Medium
710,18978,18978,100.0,18978,0,Sellout
711,18978,17113,90.17,16278,835,High
712,18978,16584,87.39,16925,-341,Medium
713,18978,17526,92.35,17450,76,High
714,18978,18354,96.71,18162,192,Sellout
715,18978,17633,92.91,17173,460,High
716,18978,17294,91.13,17392,-98,High
717,18978,17090,90.05,16298,792,High
718,18978,18640,98.22,17802,838,Sellout
719,18978,17227,90.77,17442,-215,High
720,18978,17948,94.57,17372,576,High
721,18978,15655,82.49,15360,295,Medium
722,18978,18978,100.0,17390,1588,Sellout
723,18978,17233,90.81,16553,680,High
724,18978,16721,88.11,16428,293,High
725,18978,17302,91.17,17734,-432,High
726,18978,13912,73.31,14697,-785,Low
727,18978,16254,85.65,15853,401,Medium
728,18978,15470,81.52,16767,-1297,Medium
729,18978,18978,100.0,18275,703,Sellout
730,18978,17420,91.79,18978,-1558,High
731,18978,15814,83.33,16595,-781,Medium
732,18978,16590,87.42,15830,760,Medium
733,18978,15647,82.45,15674,-27,Medium
734,18978,18224,96.03,18085,139,Sellout
735,18978,17751,93.53,18273,-522,High
736,18978,15559,81.98,15656,-97,Medium
737,18978,16282,85.79,15762,520,Medium
738,18978,17645,92.98,18276,-631,High
739,16867,16148,95.74,16325,-177,Sellout
740,16867,14710,87.21,14706,4,Medium
741,16867,14684,87.06,14867,-183,Medium
742,16867,14717,87.25,14210,507,Medium
743,16867,14411,85.44,14101,310,Medium
744,16867,15771,93.5,15841,-70,High
745,16867,14926,88.49,16077,-1151,High
746,16867,15905,94.3,15108,797,High
747,16867,14816,87.84,15439,-623,Medium
748,16867,16867,100.0,15885,982,Sellout
749,16867,15744,93.34,16314,-570,High
750,16867,15624,92.63,15453,171,High
751,16867,15391,91.25,14962,429,High
752,16867,15608,92.54,15741,-133,High
753,16867,13781,81.7,13571,210,Medium
754,16867,15280,90.59,15470,-190,High
755,16867,15474,91.74,14199,1275,High
756,16867,14362,85.15,14225,137,Medium
757,16867,15907,94.31,15986,-79,High
758,16867,16263,96.42,16098,165,Sellout
759,16867,16005,94.89,15241,764,High
760,16867,15446,91.58,15183,263,High
761,16867,13819,81.93,13695,124,Medium
762,16867,15049,89.22,16017,-968,High
763,16867,15723,93.22,14944,779,High
764,16867,15738,93.31,15501,237,High
765,16867,14223,84.32,14523,-300,Medium
766,16867,14471,85.79,14251,220,Medium
767,16867,16867,100.0,16532,335,Sellout
768,16867,16392,97.18,15910,482,Sellout
769,16867,16337,96.86,15009,1328,Sellout
770,16867,15342,90.96,14752,590,High
771,16867,15385,91.21,16687,-1302,High
772,16867,15006,88.97,14155,851,High
773,16867,14588,86.49,15764,-1176,Medium
774,16867,15858,94.02,14947,911,High
775,16867,15924,94.41,15327,597,High
776,16867,15798,93.66,14664,1134,High
777,16867,14713,87.23,14414,299,Medium
778,16867,16385,97.14,16192,193,Sellout
779,16867,16353,96.95,15517,836,Sellout
780,19812,17447,88.06,18380,-933,High
781,19812,19563,98.74,19532,31,Sellout
782,19812,19812,100.0,19812,0,Sellout
783,19812,19812,100.0,19812,0,Sellout
784,19812,18575,93.76,19027,-452,High
785,19812,19812,100.0,19812,0,Sellout
786,19812,19046,96.13,18477,569,Sellout
787,19812,19245,97.14,18067,1178,Sellout
788,19812,17839,90.04,18064,-225,High
789,19812,18681,94.29,18972,-291,High
790,19812,17095,86.29,19331,-2236,Medium
791,19812,18895,95.37,17734,1161,Sellout
792,19812,17851,90.1,18928,-1077,High
793,19812,19383,97.83,19002,381,Sellout
794,19812,19764,99.76,19532,232,Sellout
795,19812,19812,100.0,19313,499,Sellout
796,19812,17568,88.67,18266,-698,High
797,19812,18355,92.65,17900,455,High
798,19812,19812,100.0,19812,0,Sellout
799,19812,19812,100.0,19812,0,Sellout
800,19812,19513,98.49,19812,-299,Sellout
801,19812,16622,83.9,17784,-1162,Medium
802,19812,19812,100.0,19812,0,Sellout
803,19812,19812,100.0,19812,0,Sellout
804,19812,19812,100.0,19812,0,Sellout
805,19812,19812,100.0,18521,1291,Sellout
806,19812,18668,94.23,17937,731,High
807,19812,18810,94.94,17902,908,High
808,19812,19812,100.0,19812,0,Sellout
809,19812,18368,92.71,19604,-1236,High
810,19812,19812,100.0,19607,205,Sellout
811,19812,19305,97.44,17981,1324,Sellout
812,19812,19729,99.58,19812,-83,Sellout
813,19812,19812,100.0,19812,0,Sellout
814,19812,19812,100.0,19812,0,Sellout
815,19812,17422,87.94,17983,-561,Medium
816,19812,19704,99.45,18979,725,Sellout
817,19812,18698,94.38,19202,-504,High
818,19812,19812,100.0,19812,0,Sellout
819,19812,18070,91.21,17942,128,High
820,19812,19812,100.0,19548,264,Sellout
821,18203,15265,83.86,16450,-1185,Medium
822,18203,17622,96.81,17334,288,Sellout
823,18203,18203,100.0,18203,0,Sellout
824,18203,16374,89.95,17026,-652,High
825,18203,15453,84.89,15833,-380,Medium
826,18203,16053,88.19,16571,-518,High
827,18203,14719,80.86,15559,-840,Medium
828,18203,15345,84.3,16288,-943,Medium
829,18203,16629,91.35,15880,749,High
830,18203,16267,89.36,17188,-921,High
831,18203,14436,79.31,15734,-1298,Medium
832,18203,17261,94.83,17648,-387,High
833,18203,16836,92.49,16800,36,High
834,18203,17889,98.28,17467,422,Sellout
835,18203,14784,81.22,15430,-646,Medium
836,18203,15497,85.13,15925,-428,Medium
837,18203,16258,89.31,15864,394,High
838,18203,17996,98.86,17338,658,Sellout
839,18203,16324,89.68,15418,906,High
840,18203,15541,85.38,15192,349,Medium
841,18203,15171,83.34,16378,-1207,Medium
842,18203,15905,87.38,16542,-637,Medium
843,18203,18203,100.0,17394,809,Sellout
844,18203,17750,97.51,16461,1289,Sellout
845,18203,15127,83.1,15191,-64,Medium
846,18203,15243,83.74,15371,-128,Medium
847,18203,16580,91.08,17309,-729,High
848,18203,18203,100.0,18128,75,Sellout
849,18203,14607,80.25,15377,-770,Medium
850,18203,18172,99.83,16743,1429,Sellout
851,18203,15675,86.11,15734,-59,Medium
852,18203,15916,87.44,16542,-626,Medium
853,18203,16296,89.52,17594,-1298,High
854,18203,18203,100.0,18203,0,Sellout
855,18203,14856,81.61,14948,-92,Medium
856,18203,16312,89.61,16544,-232,High
857,18203,16837,92.5,16833,4,High
858,18203,16937,93.05,15928,1009,High
859,18203,17135,94.13,16684,451,High
860,18203,17369,95.42,17227,142,Sellout
861,18203,17446,95.84,16614,832,Sellout
862,18846,16477,87.43,17168,-691,Medium
863,18846,17229,91.42,16691,538,High
864,18846,18247,96.82,17723,524,Sellout
865,18846,17605,93.42,16475,1130,High
866,18846,17782,94.35,18815,-1033,High
867,18846,15967,84.72,16620,-653,Medium
868,18846,16510,87.6,17120,-610,Medium
869,18846,16941,89.89,16580,361,High
870,18846,16377,86.9,16208,169,Medium
871,18846,15099,80.12,14671,428,Medium
872,18846,16071,85.28,17659,-1588,Medium
873,18846,17537,93.05,16427,1110,High
874,18846,16678,88.5,16500,178,High
875,18846,17608,93.43,17192,416,High
876,18846,16755,88.9,16476,279,High
877,18846,16143,85.66,16617,-474,Medium
878,18846,17417,92.42,17026,391,High
879,18846,16570,87.92,16512,58,Medium
880,18846,15537,82.44,15489,48,Medium
881,18846,16054,85.19,15683,371,Medium
882,18846,18225,96.7,18302,-77,Sellout
883,18846,18197,96.56,18846,-649,Sellout
884,18846,15452,81.99,15589,-137,Medium
885,18846,16896,89.65,15671,1225,High
886,18846,16938,89.88,17356,-418,High
887,18846,17111,90.79,17040,71,High
888,18846,17618,93.48,16989,629,High
889,18846,18846,100.0,17516,1330,Sellout
890,18846,17749,94.18,17941,-192,High
891,18846,14557,77.24,15482,-925,Medium
892,18846,18699,99.22,18192,507,Sellout
893,18846,16856,89.44,17469,-613,High
894,18846,16279,86.38,16056,223,Medium
895,18846,16335,86.68,15879,456,Medium
896,18846,17244,91.5,17606,-362,High
897,18846,18740,99.44,18846,-106,Sellout
898,18846,18652,98.97,18034,618,Sellout
899,18846,16673,88.47,15849,824,High
900,18846,16215,86.04,16182,33,Medium
901,18846,16858,89.45,16731,127,High
902,18846,16519,87.65,17367,-848,Medium
903,20478,18264,89.19,18168,96,High
904,20478,19234,93.93,19555,-321,High
905,20478,20384,99.54,20320,64,Sellout
906,20478,20478,100.0,20478,0,Sellout
907,20478,19965,97.49,20478,-513,Sellout
908,20478,20355,99.4,19392,963,Sellout
909,20478,20478,100.0,20333,145,Sellout
910,20478,19545,95.44,19567,-22,Sellout
911,20478,18517,90.42,19229,-712,High
912,20478,19741,96.4,19512,229,Sellout
913,20478,20065,97.98,18286,1779,Sellout
914,20478,16336,79.77,18423,-2087,Medium
915,20478,17352,84.73,18953,-1601,Medium
916,20478,19832,96.85,19976,-144,Sellout
917,20478,20402,99.63,20134,268,Sellout
918,20478,20478,100.0,20133,345,Sellout
919,20478,18719,91.41,18349,370,High
920,20478,17372,84.83,18712,-1340,Medium
921,20478,20444,99.83,19939,505,Sellout
922,20478,20289,99.08,20431,-142,Sellout
923,20478,20478,100.0,20478,0,Sellout
924,20478,19168,93.6,19755,-587,High
925,20478,17958,87.69,19213,-1255,Medium
926,20478,18815,91.88,19185,-370,High
927,20478,20478,100.0,20478,0,Sellout
928,20478,19559,95.51,19245,314,Sellout
929,20478,19984,97.59,19971,13,Sellout
930,20478,18496,90.32,18997,-501,High
931,20478,19198,93.75,19307,-109,High
932,20478,20478,100.0,20478,0,Sellout
933,20478,20478,100.0,18782,1696,Sellout
934,20478,19978,97.56,19629,349,Sellout
935,20478,20423,99.73,19583,840,Sellout
936,20478,20291,99.09,20478,-187,Sellout
937,20478,20478,100.0,19520,958,Sellout
938,20478,20478,100.0,20478,0,Sellout
939,20478,17285,84.41,18322,-1037,Medium
940,20478,20478,100.0,20478,0,Sellout
941,20478,19589,95.66,19516,73,Sellout
942,20478,20478,100.0,20478,0,Sellout
943,20478,19749,96.44,19072,677,Sellout
944,17125,14206,82.95,15092,-886,Medium
945,17125,16341,95.42,16214,127,Sellout
946,17125,15091,88.12,15705,-614,High
947,17125,16571,96.76,15706,865,Sellout
948,17125,15475,90.36,15416,59,High
949,17125,15938,93.07,16389,-451,High
950,17125,14356,83.83,15747,-1391,Medium
951,17125,16449,96.05,15650,799,Sellout
952,17125,16312,95.25,16547,-235,Sellout
953,17125,15039,87.82,15218,-179,Medium
954,17125,15578,90.97,15246,332,High
955,17125,14116,82.43,14722,-606,Medium
956,17125,15037,87.81,16077,-1040,Medium
957,17125,16802,98.11,16670,132,Sellout
958,17125,15912,92.92,16549,-637,High
959,17125,15104,88.2,15157,-53,High
960,17125,16138,94.24,16731,-593,High
961,17125,16536,96.56,17125,-589,Sellout
962,17125,15919,92.96,17043,-1124,High
963,17125,16649,97.22,16579,70,Sellout
964,17125,17037,99.49,16286,751,Sellout
965,17125,17125,100.0,16466,659,Sellout
966,17125,15694,91.64,15677,17,High
967,17125,17125,100.0,16670,455,Sellout
968,17125,14208,82.97,14575,-367,Medium
969,17125,16226,94.75,15665,561,High
970,17125,15824,92.4,16161,-337,High
971,17125,14932,87.19,15429,-497,Medium
972,17125,17125,100.0,17125,0,Sellout
973,17125,14978,87.46,14681,297,Medium
974,17125,15010,87.65,14578,432,Medium
975,17125,16447,96.04,17125,-678,Sellout
976,17125,15726,91.83,15021,705,High
977,17125,15321,89.47,14857,464,High
978,17125,16147,94.29,16423,-276,High
979,17125,15120,88.29,14721,399,High
980,17125,17125,100.0,17125,0,Sellout
981,17125,16572,96.77,17076,-504,Sellout
982,17125,15614,91.18,16114,-500,High
983,17125,14524,84.81,14722,-198,Medium
984,17125,12988,75.84,14510,-1522,Medium
985,19393,16632,85.76,16376,256,Medium
986,19393,19055,98.26,18348,707,Sellout
987,19393,17846,92.02,17403,443,High
988,19393,18451,95.14,18079,372,Sellout
989,19393,18394,94.85,17600,794,High
990,19393,18496,95.37,18574,-78,Sellout
991,19393,17493,90.2,18712,-1219,High
992,19393,17710,91.32,17610,100,High
993,19393,17552,90.51,16542,1010,High
994,19393,16712,86.18,16432,280,Medium
995,19393,16912,87.21,17200,-288,Medium
996,19393,19393,100.0,18947,446,Sellout
997,19393,17023,87.78,16724,299,Medium
998,19393,17180,88.59,17348,-168,High
999,19393,17104,88.2,17011,93,High
1000,19393,19393,100.0,19393,0,Sellout
1001,19393,18150,93.59,17673,477,High
1002,19393,17722,91.38,18420,-698,High
1003,19393,17999,92.81,17743,256,High
1004,19393,19099,98.48,18425,674,Sellout
1005,19393,17505,90.26,17320,185,High
1006,19393,18373,94.74,18180,193,High
1007,19393,19296,99.5,19242,54,Sellout
1008,19393,17193,88.66,16778,415,High
1009,19393,16603,85.61,16882,-279,Medium
1010,19393,19251,99.27,19352,-101,Sellout
1011,19393,17528,90.38,18227,-699,High
1012,19393,19236,99.19,19393,-157,Sellout
1013,19393,15996,82.48,17551,-1555,Medium
1014,19393,16577,85.48,16555,22,Medium
1015,19393,18213,93.92,17735,478,High
1016,19393,17805,91.81,17857,-52,High
1017,19393,17597,90.74,16882,715,High
1018,19393,18680,96.32,17645,1035,Sellout
1019,19393,17984,92.73,17997,-13,High
1020,19393,16307,84.09,17080,-773,Medium
1021,19393,17338,89.4,16491,847,High
1022,19393,18766,96.77,18076,690,Sellout
1023,19393,16778,86.52,16429,349,Medium
1024,19393,18035,93.0,18442,-407,High
1025,19393,18390,94.83,18097,293,High
1026,17608,16846,95.67,17065,-219,Sellout
1027,17608,14550,82.63,15067,-517,Medium
1028,17608,15366,87.27,15113,253,Medium
1029,17608,14647,83.18,15333,-686,Medium
1030,17608,16419,93.25,15887,532,High
1031,17608,15750,89.45,15552,198,High
1032,17608,16210,92.06,16289,-79,High
1033,17608,15619,88.7,15648,-29,High
1034,17608,16055,91.18,16811,-756,High
1035,17608,14876,84.48,15589,-713,Medium
1036,17608,17608,100.0,17608,0,Sellout
1037,17608,16845,95.67,16951,-106,Sellout
1038,17608,13933,79.13,14936,-1003,Medium
1039,17608,16403,93.16,15756,647,High
1040,17608,15643,88.84,16364,-721,High
1041,17608,15620,88.71,15214,406,High
1042,17608,15507,88.07,14469,1038,High
1043,17608,16655,94.59,16808,-153,High
1044,17608,17608,100.0,16906,702,Sellout
1045,17608,17608,100.0,17608,0,Sellout
1046,17608,17608,100.0,16756,852,Sellout
1047,17608,17316,98.34,16907,409,Sellout
1048,17608,15840,89.96,16212,-372,High
1049,17608,14107,80.12,15574,-1467,Medium
1050,17608,15078,85.63,15636,-558,Medium
1051,17608,15352,87.19,15706,-354,Medium
1052,17608,15571,88.43,14872,699,High
1053,17608,17464,99.18,16608,856,Sellout
1054,17608,17188,97.61,17608,-420,Sellout
1055,17608,17608,100.0,17141,467,Sellout
1056,17608,15684,89.07,16229,-545,High
1057,17608,13432,76.28,14019,-587,Medium
1058,17608,13897,78.92,14872,-975,Medium
1059,17608,15963,90.66,15725,238,High
1060,17608,15226,86.47,15638,-412,Medium
1061,17608,15387,87.39,14462,925,Medium
1062,17608,14625,83.06,15265,-640,Medium
1063,17608,16586,94.2,16071,515,High
1064,17608,15369,87.28,16223,-854,Medium
1065,17608,17608,100.0,17243,365,Sellout
1066,17608,15524,88.16,15442,82,High
1067,18418,17588,95.49,17372,216,Sellout
1068,18418,16076,87.28,16340,-264,Medium
1069,18418,15247,82.78,15552,-305,Medium
1070,18418,18418,100.0,18231,187,Sellout
1071,18418,17970,97.57,16638,1332,Sellout
1072,18418,14646,79.52,15420,-774,Medium
1073,18418,16551,89.86,16802,-251,High
1074,18418,16830,91.38,17281,-451,High
1075,18418,16849,91.48,17963,-1114,High
1076,18418,16383,88.95,17506,-1123,High
1077,18418,15598,84.69,16137,-539,Medium
1078,18418,15336,83.27,15628,-292,Medium
1079,18418,17991,97.68,16948,1043,Sellout
1080,18418,18418,100.0,18418,0,Sellout
1081,18418,16615,90.21,17219,-604,High
1082,18418,18273,99.21,17704,569,Sellout
1083,18418,16043,87.11,16632,-589,Medium
1084,18418,17291,93.88,17355,-64,High
1085,18418,17144,93.08,16905,239,High
1086,18418,18418,100.0,17783,635,Sellout
1087,18418,16650,90.4,16452,198,High
1088,18418,15470,83.99,16559,-1089,Medium
1089,18418,16995,92.27,16447,548,High
1090,18418,17146,93.09,16308,838,High
1091,18418,18418,100.0,18045,373,Sellout
1092,18418,15394,83.58,16126,-732,Medium
1093,18418,15622,84.82,15531,91,Medium
1094,18418,18366,99.72,18379,-13,Sellout
1095,18418,17294,93.9,15991,1303,High
1096,18418,17979,97.62,17525,454,Sellout
1097,18418,17366,94.29,16101,1265,High
1098,18418,18263,99.16,18418,-155,Sellout
1099,18418,16517,89.68,16677,-160,High
1100,18418,16645,90.37,17041,-396,High
1101,18418,18418,100.0,18126,292,Sellout
1102,18418,18117,98.37,17277,840,Sellout
1103,18418,15940,86.55,15652,288,Medium
1104,18418,16390,88.99,16321,69,High
1105,18418,18418,100.0,18418,0,Sellout
1106,18418,16394,89.01,17413,-1019,High
1107,18418,15325,83.21,15628,-303,Medium
1108,19800,17756,89.68,18018,-262,High
1109,19800,19050,96.21,19061,-11,Sellout
1110,19800,18351,92.68,18868,-517,High
1111,19800,17700,89.39,18373,-673,High
1112,19800,17130,86.52,18396,-1266,Medium
1113,19800,18267,92.26,17925,342,High
1114,19800,18884,95.37,19800,-916,Sellout
1115,19800,19800,100.0,19018,782,Sellout
1116,19800,19048,96.2,18791,257,Sellout
1117,19800,17587,88.82,16885,702,High
1118,19800,17851,90.16,18557,-706,High
1119,19800,19800,100.0,19800,0,Sellout
1120,19800,19800,100.0,18444,1356,Sellout
1121,19800,18124,91.54,18100,24,High
1122,19800,19555,98.76,19243,312,Sellout
1123,19800,17886,90.33,17896,-10,High
1124,19800,18424,93.05,17626,798,High
1125,19800,19205,96.99,18577,628,Sellout
1126,19800,15380,77.68,16786,-1406,Medium
1127,19800,17115,86.44,17770,-655,Medium
1128,19800,19800,100.0,19800,0,Sellout
1129,19800,18677,94.33,18065,612,High
1130,19800,19576,98.87,19458,118,Sellout
1131,19800,16203,81.83,17547,-1344,Medium
1132,19800,17848,90.14,17408,440,High
1133,19800,19393,97.94,17948,1445,Sellout
1134,19800,16490,83.28,18309,-1819,Medium
1135,19800,18637,94.13,17893,744,High
1136,19800,18746,94.68,17295,1451,High
1137,19800,18592,93.9,17845,747,High
1138,19800,19800,100.0,19800,0,Sellout
1139,19800,19120,96.57,18410,710,Sellout
1140,19800,18788,94.89,18857,-69,High
1141,19800,18612,94.0,18183,429,High
1142,19800,17571,88.74,17505,66,High
1143,19800,17334,87.55,17245,89,Medium
1144,19800,18474,93.3,19077,-603,High
1145,19800,17802,89.91,18169,-367,High
1146,19800,19212,97.03,17925,1287,Sellout
1147,19800,18684,94.36,19175,-491,High
1148,19800,15931,80.46,17480,-1549,Medium
1149,18206,18206,100.0,17672,534,Sellout
1150,18206,17353,95.31,17671,-318,Sellout
1151,18206,15150,83.21,15345,-195,Medium
1152,18206,16044,88.12,16337,-293,High
1153,18206,15401,84.59,15389,12,Medium
1154,18206,16422,90.2,16975,-553,High
