concession_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
362,73,Beverage,20135,9.0,181217.14,39867.77,141349.37,9.46,24162
363,73,Snacks,16786,6.0,100718.01,30215.4,70502.61,5.26,20143
364,73,Combo Meals,17326,18.0,311878.29,109157.4,202720.89,16.28,20791
365,73,Premium Dining,14209,35.0,497327.09,198930.84,298396.25,25.96,17050
366,74,Food,17563,12.0,210764.41,80090.48,130673.93,11.0,21075
367,74,Beverage,20328,9.0,182959.32,40251.05,142708.27,9.55,24393
368,74,Snacks,17950,6.0,107703.72,32311.12,75392.6,5.62,21540
369,74,Combo Meals,17334,18.0,312029.07,109210.17,202818.9,16.29,20800
370,74,Premium Dining,14995,35.0,524840.68,209936.27,314904.41,27.4,17994
371,75,Food,18071,12.0,216857.76,82405.95,134451.81,11.46,21685
372,75,Beverage,19494,9.0,175447.47,38598.44,136849.03,9.27,23392
373,75,Snacks,17173,6.0,103043.58,30913.07,72130.51,5.45,20607
374,75,Combo Meals,16618,18.0,299135.32,104697.36,194437.96,15.81,19941
375,75,Premium Dining,13422,35.0,469797.69,187919.08,281878.61,24.83,16106
376,76,Food,17574,12.0,210890.38,80138.34,130752.04,11.01,21088
377,76,Beverage,21056,9.0,189507.92,41691.74,147816.18,9.89,25267
378,76,Snacks,16660,6.0,99960.8,29988.24,69972.56,5.22,19992
379,76,Combo Meals,18153,18.0,326771.61,114370.06,212401.55,17.06,21783
380,76,Premium Dining,14151,35.0,495291.67,198116.67,297175.0,25.86,16981
381,77,Food,18342,12.0,220113.8,83643.24,136470.56,11.49,22010
382,77,Beverage,21059,9.0,189537.14,41698.17,147838.97,9.89,25270
383,77,Snacks,17900,6.0,107400.85,32220.26,75180.59,5.61,21480
384,77,Combo Meals,18189,18.0,327402.15,114590.75,212811.4,17.09,21826
385,77,Premium Dining,14549,35.0,509226.73,203690.69,305536.04,26.58,17458
386,78,Food,16942,12.0,203312.32,77258.68,126053.64,10.92,20330
387,78,Beverage,20610,9.0,185492.45,40808.34,144684.11,9.96,24732
388,78,Snacks,17498,6.0,104993.71,31498.11,73495.6,5.64,20997
389,78,Combo Meals,17987,18.0,323770.74,113319.76,210450.98,17.39,21584
390,78,Premium Dining,13650,35.0,477780.67,191112.27,286668.4,25.66,16380
391,79,Food,16260,12.0,195122.98,74146.73,120976.25,11.03,18699
392,79,Beverage,17239,9.0,155155.94,34134.31,121021.63,8.77,19824
393,79,Snacks,15749,6.0,94499.68,28349.9,66149.78,5.34,18111
394,79,Combo Meals,15741,18.0,283351.55,99173.04,184178.51,16.02,18102
395,79,Premium Dining,13045,35.0,456599.24,182639.7,273959.54,25.82,15001
396,80,Food,18456,12.0,221480.97,84162.77,137318.2,11.56,22147
397,80,Beverage,19126,9.0,172140.74,37870.96,134269.78,8.99,22951
398,80,Snacks,16648,6.0,99888.02,29966.41,69921.61,5.21,19977
399,80,Combo Meals,17126,18.0,308277.01,107896.95,200380.06,16.09,20551
400,80,Premium Dining,13421,35.0,469761.8,187904.72,281857.08,24.52,16105
401,81,Food,12676,12.0,152123.49,57806.93,94316.56,9.87,13943
402,81,Beverage,14054,9.0,126494.49,27828.79,98665.7,8.2,15459
403,81,Snacks,12795,6.0,76774.71,23032.41,53742.3,4.98,14074
404,81,Combo Meals,12342,18.0,222160.73,77756.26,144404.47,14.41,13576
405,81,Premium Dining,9974,35.0,349099.65,139639.86,209459.79,22.64,10971
406,82,Food,18430,12.0,221160.65,84041.05,137119.6,11.69,22116
407,82,Beverage,20364,9.0,183278.22,40321.21,142957.01,9.69,24436
408,82,Snacks,16894,6.0,101368.5,30410.55,70957.95,5.36,20272
409,82,Combo Meals,18344,18.0,330193.49,115567.72,214625.77,17.46,22012
410,82,Premium Dining,13532,35.0,473627.36,189450.94,284176.42,25.04,16238
411,83,Food,16246,12.0,194954.18,74082.59,120871.59,11.53,19495
412,83,Beverage,17218,9.0,154965.21,34092.35,120872.86,9.17,20661
413,83,Snacks,15743,6.0,94461.59,28338.48,66123.11,5.59,18891
414,83,Combo Meals,15073,18.0,271326.7,94964.34,176362.36,16.05,18087
415,83,Premium Dining,12644,35.0,442562.93,177025.17,265537.76,26.18,15172
416,84,Food,15127,12.0,181534.23,68983.01,112551.22,11.35,17396
417,84,Beverage,17227,9.0,155049.25,34110.84,120938.41,9.69,19811
418,84,Snacks,13668,6.0,82012.93,24603.88,57409.05,5.13,15718
419,84,Combo Meals,13791,18.0,248246.82,86886.39,161360.43,15.51,15859
420,84,Premium Dining,11595,35.0,405847.58,162339.03,243508.55,25.36,13334
421,85,Food,12164,12.0,145976.7,55471.15,90505.55,10.06,13380
422,85,Beverage,14117,9.0,127058.4,27952.85,99105.55,8.76,15528
423,85,Snacks,11838,6.0,71030.21,21309.06,49721.15,4.9,13021
424,85,Combo Meals,12356,18.0,222408.85,77843.1,144565.75,15.33,13591
425,85,Premium Dining,9771,35.0,342014.6,136805.84,205208.76,23.57,10748
426,86,Food,16263,12.0,195164.58,74162.54,121002.04,11.71,18702
427,86,Beverage,16858,9.0,151722.28,33378.9,118343.38,9.1,19386
428,86,Snacks,14982,6.0,89896.66,26969.0,62927.66,5.39,17229
429,86,Combo Meals,15412,18.0,277427.62,97099.67,180327.95,16.65,17723
430,86,Premium Dining,12822,35.0,448797.24,179518.9,269278.34,26.93,14745
431,87,Food,14030,12.0,168365.67,63978.95,104386.72,10.54,16134
432,87,Beverage,16606,9.0,149455.62,32880.24,116575.38,9.35,19096
433,87,Snacks,14782,6.0,88697.5,26609.25,62088.25,5.55,16999
434,87,Combo Meals,14355,18.0,258401.87,90440.65,167961.22,16.17,16508
435,87,Premium Dining,12078,35.0,422760.23,169104.09,253656.14,26.46,13889
436,88,Food,17603,12.0,211242.14,80272.01,130970.13,11.91,21123
437,88,Beverage,19553,9.0,175981.32,38715.89,137265.43,9.92,23463
438,88,Snacks,15488,6.0,92931.73,27879.52,65052.21,5.24,18585
439,88,Combo Meals,15730,18.0,283140.89,99099.31,184041.58,15.97,18876
440,88,Premium Dining,13728,35.0,480492.27,192196.91,288295.36,27.1,16473
441,89,Food,14486,12.0,173843.63,66060.58,107783.05,11.42,15934
442,89,Beverage,15717,9.0,141458.84,31120.94,110337.9,9.29,17288
443,89,Snacks,12973,6.0,77842.66,23352.8,54489.86,5.11,14270
444,89,Combo Meals,15237,18.0,274273.52,95995.73,178277.79,18.01,16760
445,89,Premium Dining,10370,35.0,362983.98,145193.59,217790.39,23.84,11407
446,90,Food,15585,12.0,187026.05,71069.9,115956.15,10.75,18702
447,90,Beverage,17719,9.0,159478.96,35085.37,124393.59,9.17,21262
448,90,Snacks,14949,6.0,89697.24,26909.17,62788.07,5.16,17938
449,90,Combo Meals,16406,18.0,295309.33,103358.27,191951.06,16.98,19687
450,90,Premium Dining,12942,35.0,452988.94,181195.58,271793.36,26.04,15530
451,91,Food,12474,12.0,149695.2,56884.18,92811.02,10.58,13721
452,91,Beverage,13012,9.0,117112.57,25764.77,91347.8,8.27,14313
453,91,Snacks,11887,6.0,71326.3,21397.89,49928.41,5.04,13075
454,91,Combo Meals,12627,18.0,227291.16,79551.91,147739.25,16.06,13889
455,91,Premium Dining,9752,35.0,341326.81,136530.72,204796.09,24.12,10727
456,92,Food,15902,12.0,190829.78,72515.32,118314.46,10.76,19082
457,92,Beverage,19982,9.0,179846.8,39566.3,140280.5,10.14,23978
458,92,Snacks,16455,6.0,98731.77,29619.53,69112.24,5.57,19746
459,92,Combo Meals,16810,18.0,302582.8,105903.98,196678.82,17.06,20172
460,92,Premium Dining,13169,35.0,460920.69,184368.28,276552.41,25.99,15802
461,93,Food,17159,12.0,205908.27,78245.14,127663.13,12.6,19732
462,93,Beverage,19418,9.0,174770.13,38449.43,136320.7,10.69,22330
463,93,Snacks,15673,6.0,94038.12,28211.44,65826.68,5.75,18023
464,93,Combo Meals,16629,18.0,299325.08,104763.78,194561.3,18.31,19123
465,93,Premium Dining,13170,35.0,460980.25,184392.1,276588.15,28.2,15145
466,94,Food,12805,12.0,153669.74,58394.5,95275.24,10.28,14085
467,94,Beverage,14203,9.0,127834.28,28123.54,99710.74,8.55,15623
468,94,Snacks,11589,6.0,69539.83,20861.95,48677.88,4.65,12747
469,94,Combo Meals,13130,18.0,236356.39,82724.74,153631.65,15.8,14443
470,94,Premium Dining,9950,35.0,348252.97,139301.19,208951.78,23.29,10945
471,95,Food,13794,12.0,165533.2,62902.62,102630.58,10.45,15863
472,95,Beverage,16603,9.0,149433.35,32875.34,116558.01,9.44,19093
473,95,Snacks,12526,6.0,75159.31,22547.79,52611.52,4.75,14404
474,95,Combo Meals,13627,18.0,245300.96,85855.34,159445.62,15.49,15671
475,95,Premium Dining,11618,35.0,406639.72,162655.89,243983.83,25.67,13360
476,96,Food,16442,12.0,197313.07,74978.97,122334.1,11.78,18908
477,96,Beverage,17757,9.0,159820.29,35160.46,124659.83,9.54,20420
478,96,Snacks,15942,6.0,95654.16,28696.25,66957.91,5.71,18333
479,96,Combo Meals,17186,18.0,309351.07,108272.87,201078.2,18.46,19763
480,96,Premium Dining,12343,35.0,432033.42,172813.37,259220.05,25.78,14194
481,97,Food,13575,12.0,162900.69,61902.26,100998.43,10.42,15611
482,97,Beverage,15757,9.0,141815.64,31199.44,110616.2,9.07,18120
483,97,Snacks,13621,6.0,81730.78,24519.23,57211.55,5.23,15664
484,97,Combo Meals,14638,18.0,263495.74,92223.51,171272.23,16.86,16833
485,97,Premium Dining,12118,35.0,424152.16,169660.86,254491.3,27.14,13935
486,98,Food,16273,12.0,195282.55,74207.37,121075.18,11.33,19527
487,98,Beverage,18357,9.0,165218.14,36347.99,128870.15,9.59,22028
488,98,Snacks,14529,6.0,87178.65,26153.59,61025.06,5.06,17434
489,98,Combo Meals,16178,18.0,291218.76,101926.57,189292.19,16.9,19413
490,98,Premium Dining,12532,35.0,438620.18,175448.07,263172.11,25.45,15038
491,99,Food,14094,12.0,169133.58,64270.76,104862.82,11.0,15503
492,99,Beverage,15447,9.0,139030.2,30586.64,108443.56,9.04,16991
493,99,Snacks,13583,6.0,81503.03,24450.91,57052.12,5.3,14941
494,99,Combo Meals,13907,18.0,250335.3,87617.36,162717.94,16.28,15297
495,99,Premium Dining,10887,35.0,381076.54,152430.62,228645.92,24.78,11975
496,100,Food,15183,12.0,182197.96,69235.22,112962.74,11.32,17460
497,100,Beverage,16136,9.0,145227.86,31950.13,113277.73,9.03,18556
498,100,Snacks,12836,6.0,77019.95,23105.98,53913.97,4.79,14761
499,100,Combo Meals,14229,18.0,256131.26,89645.94,166485.32,15.92,16363
500,100,Premium Dining,11270,35.0,394450.01,157780.0,236670.01,24.52,12960
501,101,Food,13388,12.0,160663.41,61052.1,99611.31,10.7,14726
502,101,Beverage,14838,9.0,133544.12,29379.71,104164.41,8.89,16321
503,101,Snacks,11851,6.0,71111.77,21333.53,49778.24,4.74,13036
504,101,Combo Meals,13145,18.0,236616.94,82815.93,153801.01,15.76,14459
505,101,Premium Dining,9993,35.0,349788.78,139915.51,209873.27,23.29,10992
506,102,Food,13965,12.0,167581.11,63680.82,103900.29,11.19,15361
507,102,Beverage,16071,9.0,144644.33,31821.75,112822.58,9.66,17678
508,102,Snacks,13265,6.0,79594.8,23878.44,55716.36,5.31,14591
509,102,Combo Meals,13852,18.0,249340.69,87269.24,162071.45,16.65,15237
510,102,Premium Dining,10942,35.0,382974.38,153189.75,229784.63,25.57,12036
511,103,Food,14801,12.0,177619.2,67495.3,110123.9,11.38,17021
512,103,Beverage,15974,9.0,143773.89,31630.26,112143.63,9.21,18370
513,103,Snacks,13598,6.0,81593.53,24478.06,57115.47,5.23,15637
514,103,Combo Meals,14520,18.0,261363.27,91477.14,169886.13,16.74,16698
515,103,Premium Dining,11295,35.0,395339.47,158135.79,237203.68,25.32,12989
516,104,Food,16024,12.0,192290.46,73070.37,119220.09,11.55,18427
517,104,Beverage,18660,9.0,167944.91,36947.88,130997.03,10.09,21459
518,104,Snacks,15351,6.0,92108.54,27632.56,64475.98,5.53,17653
519,104,Combo Meals,16912,18.0,304419.85,106546.95,197872.9,18.29,19448
520,104,Premium Dining,11870,35.0,415469.76,166187.9,249281.86,24.96,13650
521,105,Food,15462,12.0,185552.93,70510.11,115042.82,11.28,17781
522,105,Beverage,17655,9.0,158899.02,34957.78,123941.24,9.66,20303
523,105,Snacks,14473,6.0,86840.39,26052.12,60788.27,5.28,16643
524,105,Combo Meals,15963,18.0,287350.82,100572.79,186778.03,17.47,18357
525,105,Premium Dining,11937,35.0,417812.74,167125.1,250687.64,25.4,13727
526,106,Food,14003,12.0,168042.59,63856.18,104186.41,10.58,16103
527,106,Beverage,16030,9.0,144271.48,31739.73,112531.75,9.08,18434
528,106,Snacks,13959,6.0,83755.17,25126.55,58628.62,5.27,16052
529,106,Combo Meals,14331,18.0,257967.28,90288.55,167678.73,16.24,16480
530,106,Premium Dining,12145,35.0,425108.35,170043.34,255065.01,26.76,13966
531,107,Food,15848,12.0,190180.08,72268.43,117911.65,11.61,18225
532,107,Beverage,16142,9.0,145279.0,31961.38,113317.62,8.87,18563
533,107,Snacks,13874,6.0,83246.13,24973.84,58272.29,5.08,15955
534,107,Combo Meals,14310,18.0,257580.08,90153.03,167427.05,15.73,16456
535,107,Premium Dining,12660,35.0,443108.62,177243.45,265865.17,27.05,14558
536,108,Food,17268,12.0,207217.22,78742.54,128474.68,11.69,20721
537,108,Beverage,18261,9.0,164354.67,36158.03,128196.64,9.27,21913
538,108,Snacks,16352,6.0,98116.68,29435.0,68681.68,5.53,19622
539,108,Combo Meals,16516,18.0,297304.0,104056.4,193247.6,16.77,19819
540,108,Premium Dining,13577,35.0,475217.79,190087.12,285130.67,26.8,16292
541,109,Food,12729,12.0,152754.82,58046.83,94707.99,9.95,14001
542,109,Beverage,15112,9.0,136011.6,29922.55,106089.05,8.86,16623
543,109,Snacks,13196,6.0,79178.86,23753.66,55425.2,5.16,14515
544,109,Combo Meals,13342,18.0,240159.02,84055.66,156103.36,15.64,14676
545,109,Premium Dining,11148,35.0,390199.47,156079.79,234119.68,25.41,12262
546,110,Food,13564,12.0,162778.83,61855.96,100922.87,10.49,14920
547,110,Beverage,15840,9.0,142561.69,31363.57,111198.12,9.18,17424
548,110,Snacks,13765,6.0,82591.08,24777.32,57813.76,5.32,15141
549,110,Combo Meals,14140,18.0,254533.61,89086.76,165446.85,16.4,15554
550,110,Premium Dining,10338,35.0,361862.87,144745.15,217117.72,23.31,11371
551,111,Food,14576,12.0,174918.96,66469.2,108449.76,10.36,17491
552,111,Beverage,17638,9.0,158745.04,34923.91,123821.13,9.4,21165
553,111,Snacks,13820,6.0,82925.02,24877.51,58047.51,4.91,16584
554,111,Combo Meals,15328,18.0,275908.52,96567.98,179340.54,16.33,18393
555,111,Premium Dining,12090,35.0,423157.06,169262.82,253894.24,25.05,14508
556,112,Food,16684,12.0,200215.48,76081.88,124133.6,11.29,20020
557,112,Beverage,18268,9.0,164413.97,36171.07,128242.9,9.27,21921
558,112,Snacks,16866,6.0,101196.43,30358.93,70837.5,5.71,20239
559,112,Combo Meals,16734,18.0,301220.69,105427.24,195793.45,16.99,20080
560,112,Premium Dining,13013,35.0,455474.21,182189.68,273284.53,25.69,15615
561,113,Food,12921,12.0,155057.55,58921.87,96135.68,10.86,14213
562,113,Beverage,14473,9.0,130263.18,28657.9,101605.28,9.12,15920
563,113,Snacks,11228,6.0,67370.86,20211.26,47159.6,4.72,12350
564,113,Combo Meals,12799,18.0,230397.05,80638.97,149758.08,16.13,14078
565,113,Premium Dining,10151,35.0,355286.92,142114.77,213172.15,24.87,11166
566,114,Food,11523,12.0,138280.2,52546.48,85733.72,9.88,12675
567,114,Beverage,13492,9.0,121435.94,26715.91,94720.03,8.68,14841
568,114,Snacks,10768,6.0,64613.28,19383.98,45229.3,4.62,11844
569,114,Combo Meals,11253,18.0,202570.81,70899.78,131671.03,14.48,12378
570,114,Premium Dining,9762,35.0,341704.71,136681.88,205022.83,24.42,10738
571,115,Food,15793,12.0,189517.08,72016.49,117500.59,10.89,18951
572,115,Beverage,17730,9.0,159575.31,35106.57,124468.74,9.17,21276
573,115,Snacks,14614,6.0,87686.06,26305.82,61380.24,5.04,17536
574,115,Combo Meals,15345,18.0,276214.0,96674.9,179539.1,15.88,18414
575,115,Premium Dining,12089,35.0,423132.48,169252.99,253879.49,24.32,14506
576,116,Food,17674,12.0,212098.18,80597.31,131500.87,11.96,21208
577,116,Beverage,19919,9.0,179278.51,39441.27,139837.24,10.11,23902
578,116,Snacks,15093,6.0,90560.74,27168.22,63392.52,5.11,18111
579,116,Combo Meals,16252,18.0,292548.15,102391.85,190156.3,16.5,19502
580,116,Premium Dining,12881,35.0,450849.77,180339.91,270509.86,25.43,15457
581,117,Food,16104,12.0,193259.41,73438.58,119820.83,11.81,18519
582,117,Beverage,17932,9.0,161388.88,35505.55,125883.33,9.86,20621
583,117,Snacks,15094,6.0,90569.88,27170.96,63398.92,5.54,17358
584,117,Combo Meals,15856,18.0,285413.45,99894.71,185518.74,17.45,18234
585,117,Premium Dining,12292,35.0,430223.57,172089.43,258134.14,26.3,14135
586,118,Food,15243,12.0,182917.87,69508.79,113409.08,11.49,17529
587,118,Beverage,16295,9.0,146662.28,32265.7,114396.58,9.21,18739
588,118,Snacks,14606,6.0,87640.89,26292.27,61348.62,5.5,16796
589,118,Combo Meals,14506,18.0,261108.9,91388.12,169720.78,16.4,16681
590,118,Premium Dining,11660,35.0,408129.29,163251.72,244877.57,25.63,13408
591,119,Food,16153,12.0,193837.22,73658.14,120179.08,10.93,19383
592,119,Beverage,18034,9.0,162308.93,35707.96,126600.97,9.15,21640
593,119,Snacks,15623,6.0,93739.54,28121.86,65617.68,5.29,18747
594,119,Combo Meals,15450,18.0,278109.43,97338.3,180771.13,15.68,18540
595,119,Premium Dining,13309,35.0,465849.18,186339.67,279509.51,26.27,15970
596,120,Food,15493,12.0,185926.08,70651.91,115274.17,11.23,17816
597,120,Beverage,16290,9.0,146614.87,32255.27,114359.6,8.85,18733
598,120,Snacks,14827,6.0,88962.05,26688.62,62273.43,5.37,17051
599,120,Combo Meals,14855,18.0,267402.96,93591.04,173811.92,16.15,17083
600,120,Premium Dining,12490,35.0,437160.11,174864.04,262296.07,26.4,14363
601,121,Food,15029,12.0,180349.28,68532.73,111816.55,10.35,18034
602,121,Beverage,18770,9.0,168938.65,37166.5,131772.15,9.7,22524
603,121,Snacks,15327,6.0,91966.5,27589.95,64376.55,5.28,18392
604,121,Combo Meals,14792,18.0,266267.47,93193.61,173073.86,15.28,17750
605,121,Premium Dining,12629,35.0,442029.05,176811.62,265217.43,25.37,15154
606,122,Food,17742,12.0,212910.35,80905.93,132004.42,12.01,21290
607,122,Beverage,19009,9.0,171083.86,37638.45,133445.41,9.65,22810
608,122,Snacks,16146,6.0,96880.05,29064.02,67816.03,5.46,19375
609,122,Combo Meals,15627,18.0,281298.85,98454.6,182844.25,15.86,18752
610,122,Premium Dining,13149,35.0,460235.64,184094.26,276141.38,25.96,15778
611,123,Food,15450,12.0,185409.57,70455.64,114953.93,11.71,17767
612,123,Beverage,17653,9.0,158879.72,34953.54,123926.18,10.04,20300
613,123,Snacks,14443,6.0,86663.86,25999.16,60664.7,5.47,16609
614,123,Combo Meals,16043,18.0,288791.07,101076.87,187714.2,18.24,18449
615,123,Premium Dining,12024,35.0,420869.83,168347.93,252521.9,26.59,13827
616,124,Food,13794,12.0,165534.58,62903.14,102631.44,10.06,15173
617,124,Beverage,15375,9.0,138377.83,30443.12,107934.71,8.41,16912
618,124,Snacks,13964,6.0,83788.22,25136.47,58651.75,5.09,15360
619,124,Combo Meals,13870,18.0,249670.58,87384.7,162285.88,15.18,15257
620,124,Premium Dining,11943,35.0,418007.35,167202.94,250804.41,25.41,13137
621,125,Food,15059,12.0,180713.44,68671.11,112042.33,10.61,17317
622,125,Beverage,16363,9.0,147268.98,32399.18,114869.8,8.65,18817
623,125,Snacks,14341,6.0,86049.51,25814.85,60234.66,5.05,16492
624,125,Combo Meals,14798,18.0,266365.68,93227.99,173137.69,15.64,17017
625,125,Premium Dining,12673,35.0,443563.59,177425.44,266138.15,26.05,14573
626,126,Food,16550,12.0,198603.54,75469.35,123134.19,11.17,19032
627,126,Beverage,18824,9.0,169419.03,37272.19,132146.84,9.53,21647
628,126,Snacks,14874,6.0,89247.3,26774.19,62473.11,5.02,17105
629,126,Combo Meals,16751,18.0,301530.41,105535.64,195994.77,16.96,19263
630,126,Premium Dining,13354,35.0,467398.96,186959.58,280439.38,26.29,15357
631,127,Food,16157,12.0,193890.42,73678.36,120212.06,10.91,18580
632,127,Beverage,19698,9.0,177286.15,39002.95,138283.2,9.98,22652
633,127,Snacks,15972,6.0,95835.21,28750.56,67084.65,5.39,18367
634,127,Combo Meals,16033,18.0,288601.73,101010.61,187591.12,16.24,18437
635,127,Premium Dining,12974,35.0,454096.39,181638.56,272457.83,25.56,14920
636,128,Food,16959,12.0,203510.08,77333.83,126176.25,11.34,19502
637,128,Beverage,17881,9.0,160929.65,35404.52,125525.13,8.97,20563
638,128,Snacks,16824,6.0,100947.75,30284.32,70663.43,5.63,19347
639,128,Combo Meals,16531,18.0,297562.03,104146.71,193415.32,16.59,19010
640,128,Premium Dining,13257,35.0,463995.49,185598.2,278397.29,25.86,15245
641,129,Food,14016,12.0,168193.58,63913.56,104280.02,10.25,15417
642,129,Beverage,15829,9.0,142463.23,31341.91,111121.32,8.68,17411
643,129,Snacks,13348,6.0,80089.04,24026.71,56062.33,4.88,14682
644,129,Combo Meals,14966,18.0,269404.65,94291.63,175113.02,16.41,16462
645,129,Premium Dining,11183,35.0,391424.95,156569.98,234854.97,23.84,12301
646,130,Food,12700,12.0,152404.83,57913.84,94490.99,10.53,13970
647,130,Beverage,13907,9.0,125163.94,27536.07,97627.87,8.64,15297
648,130,Snacks,11169,6.0,67017.69,20105.31,46912.38,4.63,12285
649,130,Combo Meals,12117,18.0,218113.19,76339.62,141773.57,15.06,13328
650,130,Premium Dining,9266,35.0,324318.88,129727.55,194591.33,22.4,10192
651,131,Food,17962,12.0,215550.25,81909.1,133641.15,11.98,20656
652,131,Beverage,20492,9.0,184432.76,40575.21,143857.55,10.25,23565
653,131,Snacks,15548,6.0,93290.88,27987.26,65303.62,5.19,17880
654,131,Combo Meals,17224,18.0,310043.27,108515.14,201528.13,17.24,19807
655,131,Premium Dining,12575,35.0,440152.63,176061.05,264091.58,24.47,14461
656,132,Food,12826,12.0,153922.77,58490.65,95432.12,10.47,14108
657,132,Beverage,14463,9.0,130171.39,28637.71,101533.68,8.86,15909
658,132,Snacks,12118,6.0,72711.89,21813.57,50898.32,4.95,13329
659,132,Combo Meals,13127,18.0,236296.02,82703.61,153592.41,16.08,14439
660,132,Premium Dining,10057,35.0,351999.43,140799.77,211199.66,23.95,11062
661,133,Food,15898,12.0,190783.56,72497.75,118285.81,11.13,18282
662,133,Beverage,16458,9.0,148130.25,32588.66,115541.59,8.64,18926
663,133,Snacks,14381,6.0,86290.93,25887.28,60403.65,5.03,16538
664,133,Combo Meals,15743,18.0,283380.83,99183.29,184197.54,16.52,18104
665,133,Premium Dining,12550,35.0,439278.73,175711.49,263567.24,25.62,14432
666,134,Food,15940,12.0,191280.57,72686.62,118593.95,10.75,18331
667,134,Beverage,17850,9.0,160657.72,35344.7,125313.02,9.03,20527
