ticket_sale_id,game_id,segment_id,segment_name,tickets_available,tickets_sold,avg_ticket_price,discount_pct,gross_ticket_revenue,net_ticket_revenue,sell_through_rate
339,38,6,Student Promo,1569,1569,26.56,32.61,41672.64,37595.61,100.0
340,38,7,Group Sales,1962,1939,73.93,5.85,143350.27,140833.6,98.85
341,38,8,Season Ticket,1962,1957,142.82,7.12,279498.74,273530.65,99.79
342,38,9,Corporate Partner Allocation,981,981,321.95,3.64,315832.95,312383.19,100.0
343,39,1,Premium Courtside,588,588,474.1,1.68,278770.8,277363.37,100.0
344,39,2,Lower Bowl,2746,2746,185.76,10.99,510096.96,493280.28,100.0
345,39,3,Club Level,1569,1569,230.19,3.04,361168.11,357872.01,100.0
346,39,4,Upper Bowl,5886,5886,66.86,6.39,393537.96,385996.79,100.0
347,39,5,Family Pack,2354,2354,52.53,20.23,123655.62,116150.27,100.0
348,39,6,Student Promo,1569,1562,26.66,32.71,41642.92,37556.8,99.57
349,39,7,Group Sales,1962,1962,75.29,3.17,147718.98,146312.8,100.0
350,39,8,Season Ticket,1962,1947,147.88,1.17,287922.36,286914.74,99.25
351,39,9,Corporate Partner Allocation,981,981,323.81,3.38,317657.61,314438.36,100.0
352,40,1,Premium Courtside,588,528,457.51,0.49,241565.28,241208.99,89.83
353,40,2,Lower Bowl,2746,2443,181.53,7.45,443477.79,433569.62,88.99
354,40,3,Club Level,1569,1300,222.42,1.61,289146.0,287752.57,82.88
355,40,4,Upper Bowl,5886,5360,62.81,10.37,336661.6,326184.1,91.07
356,40,5,Family Pack,2354,1950,51.23,17.23,99898.5,94734.18,82.87
357,40,6,Student Promo,1569,1430,25.08,35.96,35864.4,31994.84,91.18
358,40,7,Group Sales,1962,1657,69.1,11.66,114498.7,110493.82,84.47
359,40,8,Season Ticket,1962,1706,137.33,7.51,234284.98,229004.51,86.98
360,40,9,Corporate Partner Allocation,981,894,314.94,0.64,281556.36,281013.38,91.22
361,41,1,Premium Courtside,588,562,459.26,1.4,258104.12,257019.99,95.71
362,41,2,Lower Bowl,2746,2273,188.29,1.94,427983.17,425488.12,82.8
363,41,3,Club Level,1569,1569,221.59,4.0,347674.71,343499.67,100.0
364,41,4,Upper Bowl,5886,4871,64.36,7.31,313497.56,306618.35,82.77
365,41,5,Family Pack,2354,2161,51.62,17.35,111550.82,105743.18,91.83
366,41,6,Student Promo,1569,1329,24.77,39.36,32919.33,29032.53,84.72
367,41,7,Group Sales,1962,1780,70.75,8.79,125935.0,122612.47,90.74
368,41,8,Season Ticket,1962,1883,135.58,11.55,255297.14,246447.74,96.01
369,41,9,Corporate Partner Allocation,981,866,315.55,1.92,273266.3,271691.31,88.37
370,42,1,Premium Courtside,574,574,471.21,2.89,270474.54,268128.8,100.0
371,42,2,Lower Bowl,2681,2681,190.89,5.78,511776.09,502907.68,100.0
372,42,3,Club Level,1532,1532,231.12,2.25,354075.84,351687.03,100.0
373,42,4,Upper Bowl,5746,5746,67.99,3.12,390670.54,387013.94,100.0
374,42,5,Family Pack,2298,2298,53.13,18.18,122092.74,115433.25,100.0
375,42,6,Student Promo,1532,1499,26.6,33.12,39873.4,35911.22,97.89
376,42,7,Group Sales,1915,1915,76.09,1.07,145712.35,145242.53,100.0
377,42,8,Season Ticket,1915,1915,144.65,5.51,277004.75,272425.57,100.0
378,42,9,Corporate Partner Allocation,957,957,328.75,0.38,314613.75,314253.01,100.0
379,43,1,Premium Courtside,574,574,463.58,2.64,266094.92,263987.38,100.0
380,43,2,Lower Bowl,2681,2681,185.9,7.49,498397.9,487196.6,100.0
381,43,3,Club Level,1532,1532,227.19,2.16,348055.08,345800.54,100.0
382,43,4,Upper Bowl,5746,5418,67.69,0.48,366744.42,366214.9,94.3
383,43,5,Family Pack,2298,2078,52.28,17.89,108637.84,102807.12,90.46
384,43,6,Student Promo,1532,1508,26.55,30.45,40037.4,36379.76,98.48
385,43,7,Group Sales,1915,1841,70.88,11.39,130490.08,126029.72,96.17
386,43,8,Season Ticket,1915,1765,139.42,9.22,246076.3,239271.54,92.22
387,43,9,Corporate Partner Allocation,957,957,317.33,3.89,303684.81,300141.41,100.0
388,44,1,Premium Courtside,574,574,466.36,4.92,267690.64,263737.73,100.0
389,44,2,Lower Bowl,2681,2681,189.17,7.52,507164.77,495720.7,100.0
390,44,3,Club Level,1532,1532,229.89,3.3,352191.48,348701.74,100.0
391,44,4,Upper Bowl,5746,5746,66.26,8.12,380729.96,371457.19,100.0
392,44,5,Family Pack,2298,2298,52.98,18.69,121748.04,114922.19,100.0
393,44,6,Student Promo,1532,1532,26.02,36.73,39862.64,35469.95,100.0
394,44,7,Group Sales,1915,1915,72.38,10.78,138607.7,134125.46,100.0
395,44,8,Season Ticket,1915,1870,139.99,11.77,261781.3,252535.78,97.68
396,44,9,Corporate Partner Allocation,957,957,324.49,2.97,310536.93,307772.43,100.0
397,45,1,Premium Courtside,574,574,469.76,1.94,269642.24,268069.92,100.0
398,45,2,Lower Bowl,2681,2681,190.58,4.55,510944.98,503972.91,100.0
399,45,3,Club Level,1532,1532,228.45,2.99,349985.4,346845.76,100.0
400,45,4,Upper Bowl,5746,5518,65.35,9.24,360601.3,350600.41,96.04
401,45,5,Family Pack,2298,2298,52.71,18.17,121127.58,114526.18,100.0
402,45,6,Student Promo,1532,1497,25.9,36.19,38772.3,34563.2,97.72
403,45,7,Group Sales,1915,1915,75.14,2.01,143893.1,143026.98,100.0
404,45,8,Season Ticket,1915,1915,145.73,2.51,279072.95,276973.48,100.0
405,45,9,Corporate Partner Allocation,957,957,321.54,3.21,307713.78,304750.08,100.0
406,46,1,Premium Courtside,574,574,459.17,2.49,263563.58,261593.08,100.0
407,46,2,Lower Bowl,2681,2670,180.7,10.94,482469.0,466639.76,99.6
408,46,3,Club Level,1532,1532,224.16,2.78,343413.12,340553.34,100.0
409,46,4,Upper Bowl,5746,5041,64.54,7.81,325346.14,317723.14,87.75
410,46,5,Family Pack,2298,2206,51.86,17.47,114403.16,108406.21,96.01
411,46,6,Student Promo,1532,1532,26.2,30.97,40138.4,36409.09,100.0
412,46,7,Group Sales,1915,1884,70.36,10.85,132558.24,128245.26,98.38
413,46,8,Season Ticket,1915,1814,136.95,10.65,248427.3,240487.68,94.77
414,46,9,Corporate Partner Allocation,957,885,317.54,1.73,281022.9,279567.55,92.51
415,47,1,Premium Courtside,574,574,470.86,1.57,270273.64,269002.46,100.0
416,47,2,Lower Bowl,2681,2582,193.19,1.97,498816.58,495874.36,96.34
417,47,3,Club Level,1532,1515,227.7,3.72,344965.5,341112.09,98.89
418,47,4,Upper Bowl,5746,5661,66.04,7.33,373852.44,365628.23,98.53
419,47,5,Family Pack,2298,2298,52.68,18.36,121058.64,114392.32,100.0
420,47,6,Student Promo,1532,1532,24.17,47.2,37028.44,31785.47,100.0
421,47,7,Group Sales,1915,1915,75.33,1.59,144256.95,143569.68,100.0
422,47,8,Season Ticket,1915,1800,141.22,8.7,254196.0,247559.91,94.03
423,47,9,Corporate Partner Allocation,957,957,322.04,2.99,308192.28,305424.1,100.0
424,48,1,Premium Courtside,574,574,467.33,4.44,268247.42,264674.37,100.0
425,48,2,Lower Bowl,2681,2681,187.87,8.77,503679.47,490427.84,100.0
426,48,3,Club Level,1532,1532,230.15,3.0,352589.8,349414.09,100.0
427,48,4,Upper Bowl,5746,5746,68.85,0.55,395612.1,394959.99,100.0
428,48,5,Family Pack,2298,2298,53.46,16.97,122851.08,116595.24,100.0
429,48,6,Student Promo,1532,1507,25.95,37.12,39106.65,34751.31,98.38
430,48,7,Group Sales,1915,1915,73.98,6.53,141671.7,138898.15,100.0
431,48,8,Season Ticket,1915,1915,142.85,7.86,273557.75,267108.38,100.0
432,48,9,Corporate Partner Allocation,957,957,328.79,0.28,314652.03,314389.28,100.0
433,49,1,Premium Courtside,574,574,477.16,0.25,273889.84,273681.16,100.0
434,49,2,Lower Bowl,2681,2594,192.63,3.85,499682.22,493903.6,96.76
435,49,3,Club Level,1532,1532,228.57,4.28,350169.24,345667.83,100.0
436,49,4,Upper Bowl,5746,5746,67.02,5.76,385096.92,378443.54,100.0
437,49,5,Family Pack,2298,2298,53.53,16.66,123011.94,116865.57,100.0
438,49,6,Student Promo,1532,1532,26.65,32.69,40827.8,36824.29,100.0
439,49,7,Group Sales,1915,1915,75.48,2.51,144544.2,143453.68,100.0
440,49,8,Season Ticket,1915,1915,142.89,7.74,273634.35,267282.32,100.0
441,49,9,Corporate Partner Allocation,957,957,322.86,3.81,308977.02,305444.39,100.0
442,50,1,Premium Courtside,574,514,461.7,0.4,237313.8,237031.79,89.68
443,50,2,Lower Bowl,2681,2486,187.21,3.13,465404.06,461032.37,92.74
444,50,3,Club Level,1532,1532,222.94,2.85,341544.08,338619.92,100.0
445,50,4,Upper Bowl,5746,4911,65.68,3.42,322554.48,319247.09,85.47
446,50,5,Family Pack,2298,2115,50.98,19.66,107822.7,101463.64,92.07
447,50,6,Student Promo,1532,1357,26.12,30.6,35444.84,32191.33,88.63
448,50,7,Group Sales,1915,1791,71.55,6.68,128146.05,125579.32,93.56
449,50,8,Season Ticket,1915,1811,139.59,6.02,252797.49,248233.23,94.59
450,50,9,Corporate Partner Allocation,957,893,315.26,2.15,281527.18,279710.54,93.34
451,51,1,Premium Courtside,574,574,467.87,1.95,268557.38,266986.99,100.0
452,51,2,Lower Bowl,2681,2658,191.32,3.0,508528.56,503944.77,99.15
453,51,3,Club Level,1532,1479,229.77,1.06,339829.83,338750.94,96.55
454,51,4,Upper Bowl,5746,5746,64.5,10.98,370617.0,358403.99,100.0
455,51,5,Family Pack,2298,2298,52.78,17.19,121288.44,115034.99,100.0
456,51,6,Student Promo,1532,1532,26.58,31.24,40720.56,36904.45,100.0
457,51,7,Group Sales,1915,1784,74.75,2.25,133354.0,132453.06,93.2
458,51,8,Season Ticket,1915,1915,143.29,5.04,274400.35,270247.98,100.0
459,51,9,Corporate Partner Allocation,957,951,321.04,2.73,305309.04,302810.12,99.39
460,52,1,Premium Courtside,574,574,468.73,2.76,269051.02,266826.14,100.0
461,52,2,Lower Bowl,2681,2681,191.23,4.26,512687.63,506135.58,100.0
462,52,3,Club Level,1532,1520,230.93,1.23,351013.6,349718.88,99.27
463,52,4,Upper Bowl,5746,5724,66.78,5.45,382248.72,375996.27,99.63
464,52,5,Family Pack,2298,2298,53.3,16.5,122483.4,116419.42,100.0
465,52,6,Student Promo,1532,1522,26.42,33.21,40211.24,36205.0,99.35
466,52,7,Group Sales,1915,1872,74.07,5.19,138659.04,136499.1,97.77
467,52,8,Season Ticket,1915,1915,141.34,8.82,270666.1,263504.63,100.0
468,52,9,Corporate Partner Allocation,957,948,321.12,3.84,304421.76,300912.65,99.13
469,53,1,Premium Courtside,574,540,463.24,0.1,250149.6,250076.39,94.09
470,53,2,Lower Bowl,2681,2658,180.55,10.49,479901.9,464805.72,99.17
471,53,3,Club Level,1532,1432,222.72,3.41,318935.04,315672.08,93.49
472,53,4,Upper Bowl,5746,5373,62.99,11.83,338445.27,326438.7,93.52
473,53,5,Family Pack,2298,1981,52.1,16.07,103210.1,98235.7,86.22
474,53,6,Student Promo,1532,1440,26.15,30.75,37656.0,34182.08,94.04
475,53,7,Group Sales,1915,1847,73.2,2.57,135200.4,134158.44,96.45
476,53,8,Season Ticket,1915,1830,142.86,1.84,261433.8,259988.31,95.59
477,53,9,Corporate Partner Allocation,957,956,318.64,0.4,304619.84,304252.94,99.92
478,54,1,Premium Courtside,574,541,468.19,0.24,253290.79,253106.47,94.42
479,54,2,Lower Bowl,2681,2649,190.8,1.99,505429.2,502417.29,98.81
480,54,3,Club Level,1532,1513,224.08,4.44,339033.04,334513.18,98.77
481,54,4,Upper Bowl,5746,5362,67.04,1.97,359468.48,357340.02,93.33
482,54,5,Family Pack,2298,2274,52.77,15.79,119998.98,114313.04,98.97
483,54,6,Student Promo,1532,1530,25.87,34.45,39581.1,35490.11,99.92
484,54,7,Group Sales,1915,1915,73.96,2.79,141633.4,140449.38,100.0
485,54,8,Season Ticket,1915,1839,138.39,10.22,254499.21,246699.9,96.04
486,54,9,Corporate Partner Allocation,957,957,321.27,1.02,307455.39,306510.61,100.0
487,55,1,Premium Courtside,574,555,465.1,2.81,258130.5,255958.13,96.75
488,55,2,Lower Bowl,2681,2681,191.43,2.58,513223.83,509257.53,100.0
489,55,3,Club Level,1532,1532,229.25,1.18,351211.0,349966.14,100.0
490,55,4,Upper Bowl,5746,5746,65.23,8.54,374811.58,365210.29,100.0
491,55,5,Family Pack,2298,2298,52.39,18.28,120392.22,113791.58,100.0
492,55,6,Student Promo,1532,1395,26.16,33.61,36493.2,32813.76,91.12
493,55,7,Group Sales,1915,1915,71.3,11.06,136539.5,132009.36,100.0
494,55,8,Season Ticket,1915,1801,138.84,10.78,250050.84,241963.56,94.08
495,55,9,Corporate Partner Allocation,957,957,319.3,3.48,305570.1,302380.32,100.0
496,56,1,Premium Courtside,574,574,460.66,1.11,264418.84,263537.09,100.0
497,56,2,Lower Bowl,2681,2286,185.04,5.67,423001.44,415802.79,85.27
498,56,3,Club Level,1532,1497,223.25,2.84,334205.25,331358.55,97.72
499,56,4,Upper Bowl,5746,5399,63.22,11.02,341324.78,330035.88,93.98
500,56,5,Family Pack,2298,1951,51.01,19.82,99520.51,93603.69,84.93
501,56,6,Student Promo,1532,1312,24.81,39.33,32550.72,28710.42,85.67
502,56,7,Group Sales,1915,1823,70.51,9.74,128539.73,124785.28,95.24
503,56,8,Season Ticket,1915,1859,143.14,1.35,266097.26,265017.09,97.09
504,56,9,Corporate Partner Allocation,957,941,316.35,1.73,297685.35,296140.29,98.41
505,57,1,Premium Courtside,574,574,471.41,2.63,270589.34,268453.9,100.0
506,57,2,Lower Bowl,2681,2681,188.11,8.43,504322.91,491565.82,100.0
507,57,3,Club Level,1532,1532,232.22,1.13,355761.04,354550.04,100.0
508,57,4,Upper Bowl,5746,5746,65.43,10.34,375960.78,364303.48,100.0
509,57,5,Family Pack,2298,2298,53.34,17.3,122575.32,116213.8,100.0
510,57,6,Student Promo,1532,1532,25.74,38.32,39433.68,34900.2,100.0
511,57,7,Group Sales,1915,1915,72.29,10.85,138435.35,133929.48,100.0
512,57,8,Season Ticket,1915,1915,142.71,7.95,273289.65,266771.8,100.0
513,57,9,Corporate Partner Allocation,957,957,327.82,0.77,313723.74,313002.38,100.0
514,58,1,Premium Courtside,574,574,469.1,2.79,269263.4,267012.6,100.0
515,58,2,Lower Bowl,2681,2681,189.93,5.78,509202.33,500374.07,100.0
516,58,3,Club Level,1532,1532,231.7,0.76,354964.4,354156.96,100.0
517,58,4,Upper Bowl,5746,5746,66.24,7.2,380615.04,372394.84,100.0
518,58,5,Family Pack,2298,2298,52.99,17.74,121771.02,115291.63,100.0
519,58,6,Student Promo,1532,1532,25.68,38.08,39341.76,34847.22,100.0
520,58,7,Group Sales,1915,1902,73.27,7.49,139359.54,136228.58,99.35
521,58,8,Season Ticket,1915,1915,139.37,11.67,266893.55,257551.51,100.0
522,58,9,Corporate Partner Allocation,957,957,322.63,3.11,308756.91,305878.1,100.0
523,59,1,Premium Courtside,574,536,458.74,1.96,245884.64,244435.88,93.41
524,59,2,Lower Bowl,2681,2411,186.62,4.04,449940.82,444489.97,89.96
525,59,3,Club Level,1532,1473,225.11,1.22,331587.03,330373.89,96.2
526,59,4,Upper Bowl,5746,5559,63.56,10.03,353330.04,342700.47,96.75
527,59,5,Family Pack,2298,1945,52.27,15.38,101665.15,96975.44,84.64
528,59,6,Student Promo,1532,1376,25.22,36.69,34702.72,30883.43,89.83
529,59,7,Group Sales,1915,1776,73.2,2.49,130003.2,129033.37,92.77
530,59,8,Season Ticket,1915,1761,143.96,0.24,253513.56,253327.52,91.96
531,59,9,Corporate Partner Allocation,957,862,316.92,1.4,273185.04,272039.81,90.09
532,60,1,Premium Courtside,574,574,465.28,3.76,267070.72,264056.61,100.0
533,60,2,Lower Bowl,2681,2555,192.98,2.02,493063.9,490074.04,95.3
534,60,3,Club Level,1532,1532,228.52,2.85,350092.64,347095.56,100.0
535,60,4,Upper Bowl,5746,5441,65.26,9.45,355079.66,345012.06,94.7
536,60,5,Family Pack,2298,2298,52.58,18.56,120828.84,114102.24,100.0
537,60,6,Student Promo,1532,1502,26.0,35.51,39052.0,34891.94,98.05
538,60,7,Group Sales,1915,1880,73.91,5.18,138950.8,136793.41,98.22
539,60,8,Season Ticket,1915,1814,145.79,2.35,264463.06,262597.31,94.76
540,60,9,Corporate Partner Allocation,957,951,321.61,3.1,305851.11,303010.07,99.39
541,61,1,Premium Courtside,574,574,463.61,4.9,266112.14,262202.55,100.0
542,61,2,Lower Bowl,2681,2681,185.31,10.31,496816.11,481455.29,100.0
543,61,3,Club Level,1532,1532,227.68,4.01,348805.76,344608.25,100.0
544,61,4,Upper Bowl,5746,5627,66.36,6.65,373407.72,365956.61,97.93
545,61,5,Family Pack,2298,2298,51.28,23.44,117841.44,109555.71,100.0
546,61,6,Student Promo,1532,1532,25.7,37.78,39372.4,34910.09,100.0
547,61,7,Group Sales,1915,1876,71.96,10.72,134996.96,130655.79,98.01
548,61,8,Season Ticket,1915,1902,147.25,0.82,280069.5,279381.68,99.34
549,61,9,Corporate Partner Allocation,957,957,327.12,0.17,313053.84,312897.89,100.0
550,62,1,Premium Courtside,574,574,470.04,0.94,269802.96,269040.32,100.0
551,62,2,Lower Bowl,2681,2681,183.57,10.91,492151.17,476049.17,100.0
552,62,3,Club Level,1532,1532,227.05,3.32,347840.6,344374.37,100.0
553,62,4,Upper Bowl,5746,5652,67.85,1.06,383488.2,382266.62,98.37
554,62,5,Family Pack,2298,2261,52.8,17.05,119380.8,113274.23,98.42
555,62,6,Student Promo,1532,1496,25.78,36.25,38566.88,34373.05,97.71
556,62,7,Group Sales,1915,1909,71.44,10.91,136378.96,131914.1,99.73
557,62,8,Season Ticket,1915,1915,140.64,8.55,269325.6,262414.64,100.0
558,62,9,Corporate Partner Allocation,957,957,321.44,2.4,307618.08,305405.4,100.0
559,63,1,Premium Courtside,574,574,473.17,2.07,271599.58,269910.83,100.0
560,63,2,Lower Bowl,2681,2681,187.23,9.49,501963.63,487669.24,100.0
561,63,3,Club Level,1532,1532,231.35,2.05,354428.2,352243.34,100.0
562,63,4,Upper Bowl,5746,5746,65.47,10.4,376190.62,364452.72,100.0
563,63,5,Family Pack,2298,2239,52.94,18.82,118532.66,111839.74,97.46
564,63,6,Student Promo,1532,1532,25.61,39.3,39234.52,34608.24,100.0
565,63,7,Group Sales,1915,1900,73.54,7.73,139726.0,136487.2,99.22
566,63,8,Season Ticket,1915,1915,147.46,1.74,282385.9,280912.2,100.0
567,63,9,Corporate Partner Allocation,957,957,326.04,2.02,312020.28,310124.89,100.0
568,64,1,Premium Courtside,574,533,460.74,3.28,245574.42,243155.04,92.86
569,64,2,Lower Bowl,2681,2359,181.74,11.25,428724.66,414253.22,88.02
570,64,3,Club Level,1532,1532,223.98,4.39,343137.36,338620.66,100.0
571,64,4,Upper Bowl,5746,5667,63.85,11.26,361837.95,349616.3,98.63
572,64,5,Family Pack,2298,2220,52.49,16.63,116527.8,110715.16,96.62
573,64,6,Student Promo,1532,1367,26.15,32.54,35747.05,32257.79,89.23
574,64,7,Group Sales,1915,1915,70.53,11.8,135064.95,130283.49,100.0
575,64,8,Season Ticket,1915,1695,143.49,3.08,243215.55,240967.58,88.54
576,64,9,Corporate Partner Allocation,957,916,318.54,2.58,291782.64,289526.84,95.76
577,65,1,Premium Courtside,574,573,456.85,4.91,261775.05,257921.11,99.96
578,65,2,Lower Bowl,2681,2507,185.69,7.11,465524.83,455589.83,93.53
579,65,3,Club Level,1532,1532,228.88,0.08,350644.16,350564.83,100.0
580,65,4,Upper Bowl,5746,5746,64.84,8.31,372570.64,363278.08,100.0
581,65,5,Family Pack,2298,2298,51.57,19.82,118507.86,111461.48,100.0
582,65,6,Student Promo,1532,1484,25.39,37.34,37678.76,33457.94,96.93
583,65,7,Group Sales,1915,1915,71.14,10.12,136233.1,132096.83,100.0
584,65,8,Season Ticket,1915,1860,144.42,1.76,268621.2,267202.64,97.17
585,65,9,Corporate Partner Allocation,957,942,315.56,4.38,297257.52,293348.33,98.5
586,66,1,Premium Courtside,574,530,456.71,4.43,242056.3,238836.16,92.41
587,66,2,Lower Bowl,2681,2594,182.69,9.72,473897.86,460084.03,96.77
588,66,3,Club Level,1532,1497,226.59,1.53,339205.23,337644.65,97.77
589,66,4,Upper Bowl,5746,5746,65.08,7.08,373949.68,366012.2,100.0
590,66,5,Family Pack,2298,2243,51.48,19.64,115469.64,108667.55,97.64
591,66,6,Student Promo,1532,1444,26.34,30.82,38034.96,34518.07,94.27
592,66,7,Group Sales,1915,1735,71.94,7.48,124815.9,122014.97,90.65
593,66,8,Season Ticket,1915,1893,140.9,6.07,266723.7,261864.84,98.89
594,66,9,Corporate Partner Allocation,957,957,316.27,3.41,302670.39,299576.12,100.0
595,67,1,Premium Courtside,574,574,472.44,2.38,271180.56,269246.36,100.0
596,67,2,Lower Bowl,2681,2681,195.86,0.72,525100.66,523972.47,100.0
597,67,3,Club Level,1532,1532,230.53,2.76,353171.96,350250.33,100.0
598,67,4,Upper Bowl,5746,5746,65.37,10.7,375616.02,363563.71,100.0
599,67,5,Family Pack,2298,2298,52.85,19.11,121449.3,114485.35,100.0
600,67,6,Student Promo,1532,1532,26.81,31.78,41072.92,37156.93,100.0
601,67,7,Group Sales,1915,1915,73.04,9.04,139871.6,136076.86,100.0
602,67,8,Season Ticket,1915,1903,142.14,8.89,270492.42,263278.49,99.38
603,67,9,Corporate Partner Allocation,957,957,324.91,2.71,310938.87,308409.92,100.0
604,68,1,Premium Courtside,574,574,467.34,4.51,268253.16,264622.75,100.0
605,68,2,Lower Bowl,2681,2677,194.49,2.11,520649.73,517354.15,99.85
606,68,3,Club Level,1532,1532,228.37,4.6,349862.84,345034.12,100.0
607,68,4,Upper Bowl,5746,5724,66.85,6.42,382649.4,375279.99,99.63
608,68,5,Family Pack,2298,2263,53.19,17.96,120368.97,113884.29,98.49
609,68,6,Student Promo,1532,1532,26.72,32.33,40935.04,36964.71,100.0
610,68,7,Group Sales,1915,1915,74.34,5.64,142361.1,139954.47,100.0
611,68,8,Season Ticket,1915,1915,140.11,11.61,268310.65,258964.93,100.0
612,68,9,Corporate Partner Allocation,957,957,321.2,4.96,307388.4,302811.28,100.0
613,69,1,Premium Courtside,574,574,475.11,0.8,272713.14,272055.49,100.0
614,69,2,Lower Bowl,2681,2681,192.41,3.77,515851.21,510012.56,100.0
615,69,3,Club Level,1532,1532,231.66,1.33,354903.12,353487.96,100.0
616,69,4,Upper Bowl,5746,5746,65.86,8.83,378431.56,368402.34,100.0
617,69,5,Family Pack,2298,2298,52.86,18.67,121472.28,114667.16,100.0
618,69,6,Student Promo,1532,1532,25.85,37.44,39602.2,35154.36,100.0
619,69,7,Group Sales,1915,1915,72.4,10.29,138646.0,134366.36,100.0
620,69,8,Season Ticket,1915,1915,142.95,7.36,273749.25,267707.38,100.0
621,69,9,Corporate Partner Allocation,957,957,326.21,1.46,312182.97,310811.16,100.0
622,70,1,Premium Courtside,574,574,461.08,4.88,264659.92,260788.89,100.0
623,70,2,Lower Bowl,2681,2681,192.88,1.45,517111.28,514863.37,100.0
624,70,3,Club Level,1532,1532,229.74,1.14,351961.68,350761.78,100.0
625,70,4,Upper Bowl,5746,5746,65.97,6.72,379063.62,371419.82,100.0
626,70,5,Family Pack,2298,2298,53.24,15.64,122345.52,116604.31,100.0
627,70,6,Student Promo,1532,1532,26.02,34.85,39862.64,35695.46,100.0
628,70,7,Group Sales,1915,1915,71.91,9.8,137707.65,133660.66,100.0
629,70,8,Season Ticket,1915,1915,147.03,0.0,281562.45,281560.86,100.0
630,70,9,Corporate Partner Allocation,957,957,317.59,4.9,303933.63,299463.93,100.0
631,71,1,Premium Courtside,574,574,475.78,0.98,273097.72,272293.26,100.0
632,71,2,Lower Bowl,2681,2681,195.4,1.18,523867.4,522007.18,100.0
633,71,3,Club Level,1532,1532,231.33,2.07,354397.56,352194.57,100.0
634,71,4,Upper Bowl,5746,5746,65.87,9.24,378489.02,367999.67,100.0
635,71,5,Family Pack,2298,2298,53.68,16.3,123356.64,117326.0,100.0
636,71,6,Student Promo,1532,1532,26.56,33.35,40689.92,36619.39,100.0
637,71,7,Group Sales,1915,1915,76.36,0.36,146229.4,146073.55,100.0
638,71,8,Season Ticket,1915,1915,140.83,10.65,269689.45,261073.05,100.0
639,71,9,Corporate Partner Allocation,957,957,326.54,1.72,312498.78,310886.9,100.0
640,72,1,Premium Courtside,574,574,468.66,3.48,269010.84,266199.54,100.0
641,72,2,Lower Bowl,2681,2577,191.26,4.93,492877.02,485591.43,96.14
