merchandise_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
353,71,T-Shirts,5208,28.0,145837.98,46668.15,99169.83,7.61,6249
354,71,Collectibles,1965,45.0,88450.8,33611.3,54839.5,4.62,2358
355,71,Game-Day Specials,3882,20.0,77651.32,23295.4,54355.92,4.05,4658
356,72,Jerseys,1365,110.0,150239.4,63100.55,87138.85,7.92,1638
357,72,Hats,3719,32.0,119013.16,41654.61,77358.55,6.28,4462
358,72,T-Shirts,4205,28.0,117763.95,37684.46,80079.49,6.21,5046
359,72,Collectibles,1707,45.0,76826.66,29194.13,47632.53,4.05,2048
360,72,Game-Day Specials,3250,20.0,65005.63,19501.69,45503.94,3.43,3900
361,73,Jerseys,1660,110.0,182668.46,76720.75,105947.71,9.54,1992
362,73,Hats,3947,32.0,126314.04,44209.91,82104.13,6.59,4736
363,73,T-Shirts,5160,28.0,144502.11,46240.68,98261.43,7.54,6192
364,73,Collectibles,1830,45.0,82394.68,31309.98,51084.7,4.3,2196
365,73,Game-Day Specials,3818,20.0,76364.53,22909.36,53455.17,3.99,4581
366,74,Jerseys,1517,110.0,166976.49,70130.13,96846.36,8.72,1820
367,74,Hats,3578,32.0,114525.21,40083.82,74441.39,5.98,4293
368,74,T-Shirts,4447,28.0,124533.59,39850.75,84682.84,6.5,5336
369,74,Collectibles,1734,45.0,78049.25,29658.72,48390.53,4.07,2080
370,74,Game-Day Specials,3402,20.0,68054.33,20416.3,47638.03,3.55,4082
371,75,Jerseys,1450,110.0,159525.59,67000.75,92524.84,8.43,1740
372,75,Hats,3816,32.0,122143.91,42750.37,79393.54,6.46,4579
373,75,T-Shirts,4348,28.0,121755.28,38961.69,82793.59,6.43,5217
374,75,Collectibles,1625,45.0,73161.24,27801.27,45359.97,3.87,1950
375,75,Game-Day Specials,3543,20.0,70872.84,21261.85,49610.99,3.75,4251
376,76,Jerseys,1451,110.0,159687.2,67068.62,92618.58,8.34,1741
377,76,Hats,3602,32.0,115276.14,40346.65,74929.49,6.02,4322
378,76,T-Shirts,4387,28.0,122848.33,39311.47,83536.86,6.41,5264
379,76,Collectibles,1643,45.0,73975.61,28110.73,45864.88,3.86,1971
380,76,Game-Day Specials,3563,20.0,71261.4,21378.42,49882.98,3.72,4275
381,77,Jerseys,1431,110.0,157495.14,66147.96,91347.18,8.22,1717
382,77,Hats,3708,32.0,118657.03,41529.96,77127.07,6.19,4449
383,77,T-Shirts,4480,28.0,125455.69,40145.82,85309.87,6.55,5376
384,77,Collectibles,1759,45.0,79195.27,30094.2,49101.07,4.13,2110
385,77,Game-Day Specials,3263,20.0,65268.57,19580.57,45688.0,3.41,3915
386,78,Jerseys,1628,110.0,179152.41,75244.01,103908.4,9.62,1953
387,78,Hats,3932,32.0,125846.08,44046.13,81799.95,6.76,4718
388,78,T-Shirts,4710,28.0,131880.45,42201.74,89678.71,7.08,5652
389,78,Collectibles,1837,45.0,82696.17,31424.54,51271.63,4.44,2204
390,78,Game-Day Specials,3645,20.0,72913.66,21874.1,51039.56,3.92,4374
391,79,Jerseys,1362,110.0,149904.68,62959.97,86944.71,8.48,1566
392,79,Hats,3187,32.0,102003.62,35701.27,66302.35,5.77,3665
393,79,T-Shirts,3927,28.0,109980.26,35193.68,74786.58,6.22,4516
394,79,Collectibles,1529,45.0,68814.53,26149.52,42665.01,3.89,1758
395,79,Game-Day Specials,2956,20.0,59133.37,17740.01,41393.36,3.34,3399
396,80,Jerseys,1453,110.0,159858.43,67140.54,92717.89,8.35,1743
397,80,Hats,3683,32.0,117858.11,41250.34,76607.77,6.15,4419
398,80,T-Shirts,4453,28.0,124702.01,39904.64,84797.37,6.51,5343
399,80,Collectibles,1708,45.0,76868.59,29210.06,47658.53,4.01,2049
400,80,Game-Day Specials,3310,20.0,66212.87,19863.86,46349.01,3.46,3972
401,81,Jerseys,1080,110.0,118840.41,49912.97,68927.44,7.71,1188
402,81,Hats,2814,32.0,90060.55,31521.19,58539.36,5.84,3095
403,81,T-Shirts,3615,28.0,101238.69,32396.38,68842.31,6.57,3976
404,81,Collectibles,1308,45.0,58899.7,22381.89,36517.81,3.82,1438
405,81,Game-Day Specials,2513,20.0,50272.87,15081.86,35191.01,3.26,2764
406,82,Jerseys,1543,110.0,169823.1,71325.7,98497.4,8.98,1851
407,82,Hats,4203,32.0,134510.6,47078.71,87431.89,7.11,5043
408,82,T-Shirts,5110,28.0,143080.18,45785.66,97294.52,7.57,6132
409,82,Collectibles,1933,45.0,87025.9,33069.84,53956.06,4.6,2319
410,82,Game-Day Specials,3790,20.0,75811.47,22743.44,53068.03,4.01,4548
411,83,Jerseys,1174,110.0,129169.48,54251.18,74918.3,7.64,1408
412,83,Hats,2940,32.0,94089.13,32931.2,61157.93,5.57,3528
413,83,T-Shirts,3667,28.0,102677.18,32856.7,69820.48,6.07,4400
414,83,Collectibles,1394,45.0,62743.26,23842.44,38900.82,3.71,1672
415,83,Game-Day Specials,2778,20.0,55572.37,16671.71,38900.66,3.29,3333
416,84,Jerseys,1170,110.0,128755.2,54077.18,74678.02,8.05,1345
417,84,Hats,2864,32.0,91652.04,32078.21,59573.83,5.73,3293
418,84,T-Shirts,3534,28.0,98957.52,31666.41,67291.11,6.18,4064
419,84,Collectibles,1370,45.0,61675.34,23436.63,38238.71,3.85,1575
420,84,Game-Day Specials,2621,20.0,52436.63,15730.99,36705.64,3.28,3014
421,85,Jerseys,973,110.0,107059.75,44965.1,62094.65,7.38,1070
422,85,Hats,2422,32.0,77535.86,27137.55,50398.31,5.34,2664
423,85,T-Shirts,3017,28.0,84481.96,27034.23,57447.73,5.82,3318
424,85,Collectibles,1225,45.0,55147.8,20956.16,34191.64,3.8,1347
425,85,Game-Day Specials,2400,20.0,48011.13,14403.34,33607.79,3.31,2640
426,86,Jerseys,1189,110.0,130869.04,54965.0,75904.04,7.85,1367
427,86,Hats,3110,32.0,99525.78,34834.02,64691.76,5.97,3576
428,86,T-Shirts,3567,28.0,99884.12,31962.92,67921.2,5.99,4102
429,86,Collectibles,1452,45.0,65377.89,24843.6,40534.29,3.92,1669
430,86,Game-Day Specials,2724,20.0,54480.9,16344.27,38136.63,3.27,3132
431,87,Jerseys,1083,110.0,119143.77,50040.38,69103.39,7.46,1245
432,87,Hats,2730,32.0,87362.43,30576.85,56785.58,5.47,3139
433,87,T-Shirts,3636,28.0,101813.5,32580.32,69233.18,6.37,4181
434,87,Collectibles,1335,45.0,60092.79,22835.26,37257.53,3.76,1535
435,87,Game-Day Specials,2600,20.0,52015.26,15604.58,36410.68,3.26,2989
436,88,Jerseys,1290,110.0,142003.6,59641.51,82362.09,8.01,1548
437,88,Hats,3315,32.0,106097.37,37134.08,68963.29,5.98,3978
438,88,T-Shirts,3967,28.0,111101.11,35552.36,75548.75,6.27,4760
439,88,Collectibles,1446,45.0,65102.99,24739.14,40363.85,3.67,1735
440,88,Game-Day Specials,3007,20.0,60153.74,18046.12,42107.62,3.39,3608
441,89,Jerseys,1017,110.0,111918.37,47005.72,64912.65,7.35,1118
442,89,Hats,2599,32.0,83171.55,29110.04,54061.51,5.46,2858
443,89,T-Shirts,3444,28.0,96448.48,30863.51,65584.97,6.33,3788
444,89,Collectibles,1237,45.0,55677.31,21157.38,34519.93,3.66,1360
445,89,Game-Day Specials,2415,20.0,48308.13,14492.44,33815.69,3.17,2656
446,90,Jerseys,1263,110.0,139027.76,58391.66,80636.1,7.99,1515
447,90,Hats,3392,32.0,108560.54,37996.19,70564.35,6.24,4070
448,90,T-Shirts,3823,28.0,107044.51,34254.24,72790.27,6.15,4587
449,90,Collectibles,1519,45.0,68386.1,25986.72,42399.38,3.93,1822
450,90,Game-Day Specials,3063,20.0,61263.67,18379.1,42884.57,3.52,3675
451,91,Jerseys,1005,110.0,110585.25,46445.8,64139.45,7.81,1105
452,91,Hats,2398,32.0,76755.8,26864.53,49891.27,5.42,2637
453,91,T-Shirts,3152,28.0,88276.4,28248.45,60027.95,6.24,3467
454,91,Collectibles,1132,45.0,50975.9,19370.84,31605.06,3.6,1245
455,91,Game-Day Specials,2376,20.0,47522.59,14256.78,33265.81,3.36,2613
456,92,Jerseys,1342,110.0,147667.23,62020.24,85646.99,8.33,1610
457,92,Hats,3382,32.0,108250.97,37887.84,70363.13,6.1,4058
458,92,T-Shirts,3926,28.0,109936.38,35179.64,74756.74,6.2,4711
459,92,Collectibles,1480,45.0,66610.74,25312.08,41298.66,3.76,1776
460,92,Game-Day Specials,2994,20.0,59881.69,17964.51,41917.18,3.38,3592
461,93,Jerseys,1212,110.0,133344.28,56004.6,77339.68,8.16,1393
462,93,Hats,3007,32.0,96236.85,33682.9,62553.95,5.89,3458
463,93,T-Shirts,3538,28.0,99076.22,31704.39,67371.83,6.06,4068
464,93,Collectibles,1261,45.0,56764.11,21570.36,35193.75,3.47,1450
465,93,Game-Day Specials,2720,20.0,54418.68,16325.6,38093.08,3.33,3127
466,94,Jerseys,1012,110.0,111393.3,46785.19,64608.11,7.45,1113
467,94,Hats,2650,32.0,84809.08,29683.18,55125.9,5.67,2915
468,94,T-Shirts,3272,28.0,91637.77,29324.09,62313.68,6.13,3599
469,94,Collectibles,1243,45.0,55971.58,21269.2,34702.38,3.74,1367
470,94,Game-Day Specials,2537,20.0,50745.25,15223.58,35521.67,3.39,2790
471,95,Jerseys,1103,110.0,121421.76,50997.14,70424.62,7.67,1268
472,95,Hats,2793,32.0,89382.95,31284.03,58098.92,5.64,3211
473,95,T-Shirts,3253,28.0,91095.21,29150.47,61944.74,5.75,3740
474,95,Collectibles,1352,45.0,60864.57,23128.54,37736.03,3.84,1554
475,95,Game-Day Specials,2711,20.0,54229.71,16268.91,37960.8,3.42,3117
476,96,Jerseys,1139,110.0,125327.56,52637.58,72689.98,7.48,1309
477,96,Hats,2946,32.0,94279.8,32997.93,61281.87,5.63,3387
478,96,T-Shirts,3849,28.0,107799.31,34495.78,73303.53,6.43,4426
479,96,Collectibles,1422,45.0,63993.06,24317.36,39675.7,3.82,1635
480,96,Game-Day Specials,2942,20.0,58840.78,17652.23,41188.55,3.51,3383
481,97,Jerseys,1035,110.0,113950.72,47859.3,66091.42,7.29,1190
482,97,Hats,2607,32.0,83448.91,29207.12,54241.79,5.34,2998
483,97,T-Shirts,3335,28.0,93387.65,29884.05,63503.6,5.97,3835
484,97,Collectibles,1205,45.0,54255.21,20616.98,33638.23,3.47,1385
485,97,Game-Day Specials,2535,20.0,50719.16,15215.75,35503.41,3.24,2915
486,98,Jerseys,1149,110.0,126449.58,53108.82,73340.76,7.34,1378
487,98,Hats,3020,32.0,96647.45,33826.61,62820.84,5.61,3624
488,98,T-Shirts,3832,28.0,107303.0,34336.96,72966.04,6.23,4598
489,98,Collectibles,1383,45.0,62272.91,23663.71,38609.2,3.61,1659
490,98,Game-Day Specials,2946,20.0,58921.43,17676.43,41245.0,3.42,3535
491,99,Jerseys,1015,110.0,111741.97,46931.63,64810.34,7.27,1116
492,99,Hats,2617,32.0,83758.3,29315.4,54442.9,5.45,2878
493,99,T-Shirts,3206,28.0,89779.33,28729.39,61049.94,5.84,3526
494,99,Collectibles,1220,45.0,54923.29,20870.85,34052.44,3.57,1342
495,99,Game-Day Specials,2620,20.0,52413.59,15724.08,36689.51,3.41,2882
496,100,Jerseys,1143,110.0,125837.78,52851.87,72985.91,7.82,1314
497,100,Hats,2967,32.0,94945.23,33230.83,61714.4,5.9,3412
498,100,T-Shirts,3704,28.0,103738.53,33196.33,70542.2,6.45,4259
499,100,Collectibles,1266,45.0,57009.21,21663.5,35345.71,3.54,1455
500,100,Game-Day Specials,2812,20.0,56248.58,16874.57,39374.01,3.5,3233
501,101,Jerseys,971,110.0,106879.84,44889.53,61990.31,7.12,1068
502,101,Hats,2463,32.0,78816.75,27585.86,51230.89,5.25,2709
503,101,T-Shirts,3178,28.0,88985.03,28475.21,60509.82,5.93,3495
504,101,Collectibles,1193,45.0,53721.49,20414.17,33307.32,3.58,1312
505,101,Game-Day Specials,2501,20.0,50034.43,15010.33,35024.1,3.33,2751
506,102,Jerseys,1038,110.0,114289.04,48001.4,66287.64,7.63,1141
507,102,Hats,2579,32.0,82557.72,28895.2,53662.52,5.51,2836
508,102,T-Shirts,3125,28.0,87510.71,28003.43,59507.28,5.84,3437
509,102,Collectibles,1213,45.0,54609.39,20751.57,33857.82,3.65,1334
510,102,Game-Day Specials,2429,20.0,48581.99,14574.6,34007.39,3.24,2671
511,103,Jerseys,1094,110.0,120440.52,50585.02,69855.5,7.71,1258
512,103,Hats,2714,32.0,86864.2,30402.47,56461.73,5.56,3121
513,103,T-Shirts,3369,28.0,94344.64,30190.28,64154.36,6.04,3874
514,103,Collectibles,1213,45.0,54610.31,20751.92,33858.39,3.5,1394
515,103,Game-Day Specials,2697,20.0,53947.55,16184.26,37763.29,3.46,3101
516,104,Jerseys,1160,110.0,127696.09,53632.36,74063.73,7.67,1334
517,104,Hats,2867,32.0,91764.88,32117.71,59647.17,5.51,3297
518,104,T-Shirts,3919,28.0,109735.86,35115.48,74620.38,6.59,4506
519,104,Collectibles,1335,45.0,60109.56,22841.63,37267.93,3.61,1535
520,104,Game-Day Specials,2725,20.0,54518.14,16355.44,38162.7,3.28,3133
521,105,Jerseys,1127,110.0,124045.78,52099.23,71946.55,7.54,1296
522,105,Hats,3139,32.0,100476.27,35166.69,65309.58,6.11,3609
523,105,T-Shirts,3534,28.0,98952.3,31664.74,67287.56,6.02,4064
524,105,Collectibles,1367,45.0,61553.68,23390.4,38163.28,3.74,1572
525,105,Game-Day Specials,2667,20.0,53343.99,16003.2,37340.79,3.24,3067
526,106,Jerseys,1076,110.0,118451.37,49749.58,68701.79,7.46,1237
527,106,Hats,2912,32.0,93211.05,32623.87,60587.18,5.87,3348
528,106,T-Shirts,3472,28.0,97222.11,31111.08,66111.03,6.12,3992
529,106,Collectibles,1266,45.0,57014.68,21665.58,35349.1,3.59,1455
530,106,Game-Day Specials,2637,20.0,52753.03,15825.91,36927.12,3.32,3032
531,107,Jerseys,1093,110.0,120297.08,50524.77,69772.31,7.34,1256
532,107,Hats,2845,32.0,91055.16,31869.31,59185.85,5.56,3271
533,107,T-Shirts,3754,28.0,105123.46,33639.51,71483.95,6.42,4317
534,107,Collectibles,1269,45.0,57123.09,21706.77,35416.32,3.49,1459
535,107,Game-Day Specials,2565,20.0,51302.49,15390.75,35911.74,3.13,2949
536,108,Jerseys,1312,110.0,144387.34,60642.68,83744.66,8.14,1574
537,108,Hats,3272,32.0,104712.37,36649.33,68063.04,5.91,3926
538,108,T-Shirts,4099,28.0,114779.65,36729.49,78050.16,6.47,4918
539,108,Collectibles,1566,45.0,70498.03,26789.25,43708.78,3.98,1879
540,108,Game-Day Specials,2998,20.0,59967.38,17990.21,41977.17,3.38,3597
541,109,Jerseys,1096,110.0,120650.88,50673.37,69977.51,7.86,1205
542,109,Hats,2741,32.0,87728.58,30705.0,57023.58,5.71,3015
543,109,T-Shirts,3325,28.0,93127.88,29800.92,63326.96,6.06,3657
544,109,Collectibles,1216,45.0,54750.25,20805.1,33945.15,3.57,1337
545,109,Game-Day Specials,2632,20.0,52649.69,15794.91,36854.78,3.43,2895
546,110,Jerseys,1110,110.0,122108.55,51285.59,70822.96,7.87,1221
547,110,Hats,2627,32.0,84090.57,29431.7,54658.87,5.42,2889
548,110,T-Shirts,3404,28.0,95321.22,30502.79,64818.43,6.14,3744
549,110,Collectibles,1287,45.0,57936.04,22015.7,35920.34,3.73,1415
550,110,Game-Day Specials,2687,20.0,53757.53,16127.26,37630.27,3.46,2955
551,111,Jerseys,1281,110.0,140960.2,59203.28,81756.92,8.34,1537
552,111,Hats,2946,32.0,94298.12,33004.34,61293.78,5.58,3535
553,111,T-Shirts,3794,28.0,106251.39,34000.44,72250.95,6.29,4552
554,111,Collectibles,1487,45.0,66946.88,25439.81,41507.07,3.96,1784
555,111,Game-Day Specials,2998,20.0,59971.22,17991.37,41979.85,3.55,3597
556,112,Jerseys,1256,110.0,138199.94,58043.97,80155.97,7.79,1507
557,112,Hats,3273,32.0,104737.8,36658.23,68079.57,5.91,3927
558,112,T-Shirts,4033,28.0,112940.07,36140.82,76799.25,6.37,4839
559,112,Collectibles,1561,45.0,70251.3,26695.49,43555.81,3.96,1873
560,112,Game-Day Specials,3138,20.0,62769.54,18830.86,43938.68,3.54,3765
561,113,Jerseys,942,110.0,103669.39,43541.14,60128.25,7.26,1036
562,113,Hats,2433,32.0,77879.17,27257.71,50621.46,5.45,2676
563,113,T-Shirts,3198,28.0,89562.14,28659.88,60902.26,6.27,3517
564,113,Collectibles,1222,45.0,54998.79,20899.54,34099.25,3.85,1344
565,113,Game-Day Specials,2444,20.0,48889.38,14666.81,34222.57,3.42,2688
566,114,Jerseys,985,110.0,108356.65,45509.79,62846.86,7.74,1083
567,114,Hats,2266,32.0,72536.07,25387.62,47148.45,5.18,2492
568,114,T-Shirts,2966,28.0,83074.28,26583.77,56490.51,5.94,3262
569,114,Collectibles,1133,45.0,51003.35,19381.27,31622.08,3.64,1246
570,114,Game-Day Specials,2154,20.0,43081.68,12924.5,30157.18,3.08,2369
571,115,Jerseys,1271,110.0,139811.88,58720.99,81090.89,8.04,1525
572,115,Hats,3332,32.0,106652.4,37328.34,69324.06,6.13,3998
573,115,T-Shirts,4315,28.0,120837.77,38668.09,82169.68,6.95,5178
574,115,Collectibles,1559,45.0,70166.31,26663.2,43503.11,4.03,1870
575,115,Game-Day Specials,3374,20.0,67491.55,20247.46,47244.09,3.88,4048
576,116,Jerseys,1292,110.0,142191.16,59720.29,82470.87,8.02,1550
577,116,Hats,3484,32.0,111498.66,39024.53,72474.13,6.29,4180
578,116,T-Shirts,4642,28.0,129989.37,41596.6,88392.77,7.33,5570
579,116,Collectibles,1568,45.0,70590.65,26824.45,43766.2,3.98,1881
580,116,Game-Day Specials,3413,20.0,68274.52,20482.36,47792.16,3.85,4095
581,117,Jerseys,1206,110.0,132713.37,55739.62,76973.75,8.11,1386
582,117,Hats,3035,32.0,97125.95,33994.08,63131.87,5.94,3490
583,117,T-Shirts,3638,28.0,101880.29,32601.69,69278.6,6.23,4183
584,117,Collectibles,1351,45.0,60833.26,23116.64,37716.62,3.72,1553
585,117,Game-Day Specials,2634,20.0,52696.38,15808.91,36887.47,3.22,3029
586,118,Jerseys,1074,110.0,118189.97,49639.79,68550.18,7.42,1235
587,118,Hats,2946,32.0,94297.0,33003.95,61293.05,5.92,3387
588,118,T-Shirts,3668,28.0,102723.02,32871.37,69851.65,6.45,4218
589,118,Collectibles,1365,45.0,61431.76,23344.07,38087.69,3.86,1569
590,118,Game-Day Specials,2500,20.0,50017.34,15005.2,35012.14,3.14,2875
591,119,Jerseys,1363,110.0,149937.23,62973.64,86963.59,8.46,1635
592,119,Hats,3120,32.0,99845.8,34946.03,64899.77,5.63,3744
593,119,T-Shirts,3868,28.0,108330.59,34665.79,73664.8,6.11,4641
594,119,Collectibles,1490,45.0,67086.0,25492.68,41593.32,3.78,1788
595,119,Game-Day Specials,3080,20.0,61618.15,18485.44,43132.71,3.47,3696
596,120,Jerseys,1280,110.0,140898.32,59177.29,81721.03,8.51,1472
597,120,Hats,3325,32.0,106417.15,37246.0,69171.15,6.43,3823
598,120,T-Shirts,4170,28.0,116761.02,37363.53,79397.49,7.05,4795
599,120,Collectibles,1410,45.0,63483.79,24123.84,39359.95,3.83,1621
600,120,Game-Day Specials,3187,20.0,63747.45,19124.23,44623.22,3.85,3665
601,121,Jerseys,1388,110.0,152722.25,64143.34,88578.91,8.77,1665
602,121,Hats,3368,32.0,107783.5,37724.22,70059.28,6.19,4041
603,121,T-Shirts,4291,28.0,120148.74,38447.6,81701.14,6.9,5149
604,121,Collectibles,1606,45.0,72311.35,27478.31,44833.04,4.15,1927
605,121,Game-Day Specials,3294,20.0,65880.88,19764.26,46116.62,3.78,3952
606,122,Jerseys,1329,110.0,146276.32,61436.05,84840.27,8.25,1594
607,122,Hats,3384,32.0,108288.11,37900.84,70387.27,6.11,4060
608,122,T-Shirts,3820,28.0,106971.29,34230.81,72740.48,6.03,4584
609,122,Collectibles,1508,45.0,67901.88,25802.71,42099.17,3.83,1809
610,122,Game-Day Specials,3114,20.0,62287.32,18686.2,43601.12,3.51,3736
611,123,Jerseys,1096,110.0,120568.06,50638.59,69929.47,7.62,1260
612,123,Hats,2892,32.0,92571.65,32400.08,60171.57,5.85,3325
613,123,T-Shirts,3531,28.0,98882.53,31642.41,67240.12,6.25,4060
614,123,Collectibles,1225,45.0,55156.2,20959.36,34196.84,3.48,1408
615,123,Game-Day Specials,2782,20.0,55647.78,16694.33,38953.45,3.52,3199
616,124,Jerseys,1112,110.0,122321.19,51374.9,70946.29,7.44,1223
617,124,Hats,3037,32.0,97207.66,34022.68,63184.98,5.91,3340
618,124,T-Shirts,3683,28.0,103148.05,33007.38,70140.67,6.27,4051
619,124,Collectibles,1264,45.0,56893.84,21619.66,35274.18,3.46,1390
620,124,Game-Day Specials,2571,20.0,51422.77,15426.83,35995.94,3.13,2828
621,125,Jerseys,1259,110.0,138568.84,58198.91,80369.93,8.14,1447
622,125,Hats,3117,32.0,99766.42,34918.25,64848.17,5.86,3584
623,125,T-Shirts,3852,28.0,107867.33,34517.55,73349.78,6.34,4429
624,125,Collectibles,1399,45.0,62974.44,23930.29,39044.15,3.7,1608
625,125,Game-Day Specials,2864,20.0,57291.49,17187.45,40104.04,3.36,3293
626,126,Jerseys,1258,110.0,138443.64,58146.33,80297.31,7.79,1446
627,126,Hats,3300,32.0,105603.65,36961.28,68642.37,5.94,3794
628,126,T-Shirts,3789,28.0,106116.36,33957.24,72159.12,5.97,4357
629,126,Collectibles,1469,45.0,66144.52,25134.92,41009.6,3.72,1689
630,126,Game-Day Specials,3102,20.0,62045.91,18613.77,43432.14,3.49,3567
631,127,Jerseys,1282,110.0,141096.98,59260.73,81836.25,7.94,1474
632,127,Hats,3080,32.0,98561.47,34496.51,64064.96,5.55,3541
633,127,T-Shirts,4002,28.0,112062.74,35860.08,76202.66,6.31,4602
634,127,Collectibles,1505,45.0,67737.19,25740.13,41997.06,3.81,1730
635,127,Game-Day Specials,2842,20.0,56846.15,17053.84,39792.31,3.2,3268
636,128,Jerseys,1348,110.0,148384.81,62321.62,86063.19,8.27,1550
637,128,Hats,3230,32.0,103360.99,36176.35,67184.64,5.76,3714
638,128,T-Shirts,3797,28.0,106317.81,34021.7,72296.11,5.93,4366
639,128,Collectibles,1503,45.0,67675.65,25716.75,41958.9,3.77,1728
640,128,Game-Day Specials,3005,20.0,60117.73,18035.32,42082.41,3.35,3455
641,129,Jerseys,1194,110.0,131439.17,55204.45,76234.72,8.01,1313
642,129,Hats,2945,32.0,94271.34,32994.97,61276.37,5.74,3239
643,129,T-Shirts,3392,28.0,94997.13,30399.08,64598.05,5.79,3731
644,129,Collectibles,1246,45.0,56090.31,21314.32,34775.99,3.42,1370
645,129,Game-Day Specials,2697,20.0,53946.29,16183.89,37762.4,3.29,2966
646,130,Jerseys,1029,110.0,113228.22,47555.85,65672.37,7.82,1131
647,130,Hats,2598,32.0,83147.38,29101.58,54045.8,5.74,2857
648,130,T-Shirts,2946,28.0,82505.63,26401.8,56103.83,5.7,3240
649,130,Collectibles,1070,45.0,48158.12,18300.09,29858.03,3.33,1177
650,130,Game-Day Specials,2411,20.0,48226.31,14467.89,33758.42,3.33,2652
651,131,Jerseys,1244,110.0,136868.59,57484.81,79383.78,7.61,1430
652,131,Hats,3321,32.0,106285.43,37199.9,69085.53,5.91,3819
653,131,T-Shirts,4219,28.0,118144.05,37806.1,80337.95,6.57,4851
654,131,Collectibles,1524,45.0,68599.04,26067.64,42531.4,3.81,1752
655,131,Game-Day Specials,3084,20.0,61680.04,18504.01,43176.03,3.43,3546
656,132,Jerseys,926,110.0,101907.47,42801.14,59106.33,6.93,1018
657,132,Hats,2368,32.0,75795.18,26528.31,49266.87,5.16,2604
658,132,T-Shirts,3262,28.0,91357.88,29234.52,62123.36,6.22,3588
659,132,Collectibles,1095,45.0,49315.07,18739.73,30575.34,3.36,1204
660,132,Game-Day Specials,2260,20.0,45214.53,13564.36,31650.17,3.08,2486
661,133,Jerseys,1138,110.0,125247.24,52603.84,72643.4,7.3,1308
662,133,Hats,3011,32.0,96383.1,33734.08,62649.02,5.62,3462
663,133,T-Shirts,3888,28.0,108877.46,34840.79,74036.67,6.35,4471
664,133,Collectibles,1359,45.0,61168.45,23244.01,37924.44,3.57,1562
665,133,Game-Day Specials,2793,20.0,55873.49,16762.05,39111.44,3.26,3211
666,134,Jerseys,1246,110.0,137158.27,57606.47,79551.8,7.71,1432
667,134,Hats,3430,32.0,109783.27,38424.14,71359.13,6.17,3944
668,134,T-Shirts,4359,28.0,122077.66,39064.85,83012.81,6.86,5012
669,134,Collectibles,1475,45.0,66405.19,25233.97,41171.22,3.73,1696
670,134,Game-Day Specials,3120,20.0,62418.7,18725.61,43693.09,3.51,3587
671,135,Jerseys,1203,110.0,132393.67,55605.34,76788.33,8.01,1323
672,135,Hats,3058,32.0,97866.67,34253.33,63613.34,5.92,3363
673,135,T-Shirts,3602,28.0,100874.51,32279.84,68594.67,6.1,3962
674,135,Collectibles,1332,45.0,59971.11,22789.02,37182.09,3.63,1465
675,135,Game-Day Specials,2707,20.0,54149.22,16244.77,37904.45,3.28,2977
676,136,Jerseys,1250,110.0,137605.64,57794.37,79811.27,7.82,1437
677,136,Hats,3247,32.0,103932.21,36376.27,67555.94,5.91,3734
678,136,T-Shirts,4071,28.0,113990.38,36476.92,77513.46,6.48,4681
679,136,Collectibles,1393,45.0,62694.7,23823.99,38870.71,3.56,1601
680,136,Game-Day Specials,3098,20.0,61978.27,18593.48,43384.79,3.52,3562
681,137,Jerseys,1283,110.0,141154.84,59285.03,81869.81,7.61,1539
682,137,Hats,3434,32.0,109907.38,38467.58,71439.8,5.93,4120
683,137,T-Shirts,4194,28.0,117451.59,37584.51,79867.08,6.34,5032
684,137,Collectibles,1486,45.0,66898.77,25421.53,41477.24,3.61,1783
685,137,Game-Day Specials,3292,20.0,65847.53,19754.26,46093.27,3.55,3950
686,138,Jerseys,1211,110.0,133226.0,55954.92,77271.08,7.92,1392
687,138,Hats,2813,32.0,90029.6,31510.36,58519.24,5.35,3234
688,138,T-Shirts,3678,28.0,103008.87,32962.84,70046.03,6.13,4229
689,138,Collectibles,1391,45.0,62615.93,23794.05,38821.88,3.72,1599
690,138,Game-Day Specials,2589,20.0,51785.74,15535.72,36250.02,3.08,2977
691,139,Jerseys,1019,110.0,112134.94,47096.67,65038.27,7.25,1120
